TURN,UTTERANCE,DA,EMOTION
Ses04M_impro06_F015,"When's the service? Can- can we help?  Is there anything, I mean--",q,sad
Ses04M_impro06_M015,"I mean, you- you can go.  I don't know.  I don't know what else.",ans,sad
Ses04M_impro06_M016,I hope it rains.  Somehow that'll make me feel more comfortable.,o,sad
Ses04M_impro06_F016,"Seems like if the whole world's sad, then it's okay for you to be.",o,sad
Ses04M_impro06_M017,Yeah.,ag,sad
Ses04M_impro06_M018,I just wish there was some way to just bring him back to life magically.,o,sad
Ses04M_impro06_F017,I know.,ag,sad
Ses04M_impro06_M019,"Just, you know, some thing; some genie. I need to find a genie bottle.",o,sad
Ses04M_impro06_F018,"I don't have any magic answers.  But,",s,sad
Ses04M_impro06_F019,"I mean, as- as cliche as it is, as long as people who loved him remember him, then it's not a waste, you know.",o,sad
Ses04M_impro06_M020,I know.,ag,sad
Ses04M_impro07_M000,"Alright, so you're not going to believe this.  But I went home today. I looked through the mail.  And I got an acceptance letter from U.S.C..",s,exc
Ses04M_impro07_F001,Really?,q,sur
Ses04M_impro07_M002,"Yeah, yeah.",ans,exc
Ses04M_impro07_F002,I didn't even,s,exc
Ses04M_impro07_M004,it's a really good school.  So,o,exc
Ses04M_impro07_M005,"Um, um- yeah, I'm just -- I'm really excited 'cause I don't know.  It's like a whole -- I mean, it's just like, I've been really -- I wanted to go there ever since I was a kid.  So now I actually am and it's awesome.  It's a really nice campus.  Oh, you've been there.",o,xxx
Ses04M_impro07_F004,"That's amazing.  I've seen it on TV. Um, Wow.  I mean, well what are you going to major in?  What are you going to do?",q,exc
Ses04M_impro07_M006,"Um, I'm thinking a history and geology minor.",ans,xxx
Ses04M_impro07_F005,Wow.,a,xxx
Ses04M_impro07_M008,Yeah.,b,hap
Ses04M_impro07_F007,Yes.,b,exc
Ses04M_impro07_M009,"And, uh-",b,hap
Ses04M_impro07_F008,Is U.S.C. known for its history program?,q,exc
Ses04M_impro07_M010,"Um, you know, I don't think so.  But I think that, you know, it's still a private school",ans,hap
Ses04M_impro07_M011,"and right you know it's still- and then, you know, I mean-",s,hap
Ses04M_impro07_F009,I know.  It's a great school and you know,ag,exc
Ses04M_impro07_M013,"So -- and like the geology just is awesome.  It rocks, no pun intended. [LAUGHTER]",o,hap
Ses04M_impro07_F011,"Oh, you did not just say that.",s,hap
Ses04M_impro07_M014,"Um, but, uh- anyway -- yeah, so that's awesome, though, because you live here and then we're not going to be separated by me going to some other school",o,exc
Ses04M_impro07_F012,I know.  You're going to be so close.,ag,exc
Ses04M_impro07_M015,"And, uh, it's just really exciting.  I- You know, I'm -- just I want to- I want to share this special happy moment with you. It's awesome",o,exc
Ses04M_impro07_F013,I'm glad you did.,ag,exc
Ses04M_impro07_M016,So um,b,xxx
Ses04M_impro07_F014,"That's great.  I mean, I'm really glad you're not going to go anywhere.  You'll still be here.",o,exc
Ses04M_impro07_M017,"Yeah, yeah, yeah.  We're only going to be like twenty minutes apart.",ag,xxx
Ses04M_impro07_F016,Give or take. [LAUGHTER],s,exc
Ses04M_impro07_M019,"But, uh, yeah, so I'm really excited. I can't wait- can't wait to go.  I have to go to orientation,",o,xxx
Ses04M_impro07_F017,Well congratulations.,s,exc
Ses04M_impro07_M020,"umm, and I'm going to check out school and get, you know, check out the courses",s,exc
Ses04M_impro07_M021,find out all this stuff.  And- and I don't know.  I think I'm going to try to live in a dorm.,s,exc
Ses04M_impro07_F018,Yeah.,b,exc
Ses04M_impro07_M022,"Cause, you know, it's like you get to know a lot of people in the dorms and.",o,xxx
Ses04M_impro07_F019,"Yeah, and then you got that whole communal shower thing which is really appealing.",o,xxx
Ses04M_impro07_M023,Well I'll have flip flops for that.  That's not  some- It's not a problem.,s,xxx
Ses04M_impro07_F020,"Okay. Well, that's a good plan. Shower shoes. Two thumbs up.",o,xxx
Ses04M_impro07_M024,"Yeah, yeah.  But um, so, yeah.  So it's pretty sweet, huh?  You should go there, too.",o,xxx
Ses04M_impro07_F021,Wow. I- I was looking at U.C.L.A.,s,xxx
Ses04M_impro07_M025,"Ouch.  That's, um -- oh, wow.",o,neu
Ses04M_impro07_F022,"But, congrats on the U.S.C. thing.",s,exc
Ses04M_impro07_M026,"No, no, I mean, I didn't know -- I didn't know that about you. Um, I feel like --",s,neu
Ses04M_impro07_F023,"The -- what, the- I mean--",b,neu
Ses04M_impro07_M027,"No, I'm just messing with you. I mean, I'm not going to, you know, I mean, I'm not even really a football fan anyway.  So or- or a basketball-",s,xxx
Ses04M_impro07_F024,"You're not going to -- you're going to go to games, though, right? I mean, you can't go to U.S.C. and not go to a football game.",q,xxx
Ses04M_impro07_M028,No. Football's boring.,ans,xxx
Ses04M_impro07_F025,"Just one game, though?  I mean, for the experience.  I mean, you don't have to go to all of the games but you gotta go to a game.",q,xxx
Ses04M_impro07_M029,I'll go to basketball games.,ans,neu
Ses04M_impro07_F026,"Okay.  Well that's cool, too, but like--",o,neu
Ses04M_impro07_M030,Maybe some golf matches.,s,neu
Ses04M_impro07_F027,"Wow, you are a winner and a half. [LAUGHTER]",o,exc
Ses04M_impro07_M031,Do they even have any golf matches? I don't even know.,q,xxx
Ses04M_impro07_M032,I don't know.  Do they have golf?  Do they have- Does U.S.C. have a -- I don't know if they have a golf team.,ans,neu
Ses04M_impro07_F028,I don't know. Women's volleyball.,o,xxx
Ses04M_impro07_M033,"That I'll go to.  Definitely go to women's volleyball.  Women's volleyball, swimming, tennis.",ag,xxx
Ses04M_impro07_F029,Basically anything women do.,o,xxx
Ses04M_impro07_M034,"And then men's basketball.  And -- oh, well not women's basketball.",s,xxx
Ses04M_impro07_F030,You have to go to a football game.  Come on.,o,xxx
Ses04M_impro07_M035,"No, I'm not going to go to a football game.",dag,neu
Ses04M_impro07_F031,"Paint some red and yellow S C on your face. And like get one of those big you know, number one hand things.",o,xxx
Ses04M_impro07_M036,Forget it. Forget it. Forget it. No way.,dag,neu
Ses04M_impro07_F032,Maybe one of those megaphones. Pompom.,o,xxx
Ses04M_impro07_M037,I do -- I will need to get a gun-,s,neu
Ses04M_impro07_F033,"There are cheerleaders at football games.  That's girls, scantily clad sexy girls.",s,xxx
Ses04M_impro07_M038,You've got a point there.,s,xxx
Ses04M_impro07_F034,I know.,ag,xxx
Ses04M_impro07_M039,I'll take that in consideration.  Alright.,o,xxx
Ses04M_impro07_F035,I'm just -- I'm watching your back.,s,xxx
Ses04M_impro07_M040,"Okay.  Um, but, no, I, uh, I do need to get a gun soon, though, 'cause I mean",s,neu
Ses04M_impro07_F036,Excuse me?,q,neu
Ses04M_impro07_M041,I need to get like a -- just a small little gun just 'cause -- or like a taser or something or just like a butterfly knife,ans,neu
Ses04M_impro07_F037,No.,dag,neu
Ses04M_impro07_M042,"cause, you know, I mean, it's like If I ever want to go south of campus",s,neu
Ses04M_impro07_F038,Well just don't go south of campus.  Don't get a gun. That's stupid. I mean-,o,xxx
Ses04M_impro07_M043,Well I need to defend myself from,o,neu
Ses04M_impro07_F039,Why don't you take kung fu?,q,xxx
Ses04M_impro08_M000,Thank you for calling Sprint.  We care about everybody.  How can I help you?,q,fru
Ses04M_impro08_F001,I'm positive.  They came from like another state.,ans,fru
Ses04M_impro08_M002,"Can I get your phone number, please?",q,fru
Ses04M_impro08_F002,"Uh. Yeah, I just gave it to the automated thing like five times.",ans,fru
Ses04M_impro08_M004,Okay.,ans,neu
Ses04M_impro08_F004,"Okay, cool.",b,xxx
Ses04M_impro08_M005,"Umm, Miss Aruckman",s,neu
Ses04M_impro08_F005,Yes.,b,xxx
Ses04M_impro08_M006,I am seeing the two hundred dollar charge.,s,neu
Ses04M_impro08_F007,"take off the charges that came from like Nebraska or wherever because, obviously, I didn't make those.",s,fru
Ses04M_impro08_F008,So can you please refund the mischarged charges,q,fru
Ses04M_impro08_M008,So you're saying that you didn't make these calls.,q,neu
Ses04M_impro08_F009,I did not make the calls from B.F.E. Nebraska.,ans,fru
Ses04M_impro08_M009,"Well I mean, I'm supposed to use discretion in the situation and, um--",s,fru
Ses04M_impro08_F010,So could you discretion it back?,q,fru
Ses04M_impro08_M010,All I can do for you right now is give you a hundred dollars.,ans,neu
Ses04M_impro08_F012,of the money that I was charged that I didn't make those calls.,s,fru
Ses04M_impro08_M012,What I can do for you is give you a hundred dollars right now and fill out complaint form,s,neu
Ses04M_impro08_M013,which you- which you'll have to go into a local Verizon dealer--  or Sprint.,s,neu
Ses04M_impro08_F013,"Okay, no, look, I- I- I- I'm really -- I'm trying to be patient.  I know this isn't your fault.  I know that you didn't do it",s,fru
Ses04M_impro08_F014,"but, at the same time, I have been through an hour of little robot voices telling me what I needed to do.",s,fru
Ses04M_impro08_M014,"Ma'am, I understand that.",ag,fru
Ses04M_impro08_F015,And I did everything they said.  And now i'm talking to you and you're supposed to put the money back on my account because I didn't make the calls and I'm really tired of dealing with this because I didn't even,s,xxx
Ses04M_impro08_M015,"Ma'am, I - I - I understand that. I understand that. What I can do for you right now is what I'm telling you is that I can do- I can give you a hundred dollars back and then you'll have to fill out a complaint form and then you'll get -- there'll be some investigation. Some men will show up at your house and go through your things.",s,fru
Ses04M_impro08_F016,Excuse me?,q,fru
Ses04M_impro08_M017,A few weeks.  You won't even know that they were there.,ans,neu
Ses04M_impro08_F018,I have to wait a few weeks for people come go through my things to get the money back that I didn't spend?,q,fru
Ses04M_impro08_M018,"Okay.  You know what?  I just don't feel like doing this anymore.  Um, you can have all the money back, two hundred dollar, right now.",ans,fru
Ses04M_impro08_F019,Really?,q,sur
Ses04M_impro08_M019,"Yeah.  That's fine.  I just -- that's fine. Yeah, I mean, it doesn't make any difference to me.  I mean, it's not like it's going to cost my job or anything.",ans,neu
Ses04M_impro08_F020,You're just going to put it back on my account.,q,neu
Ses04M_impro08_M020,"I mean, technically, that's policy.  But, like, I mean, I don't really care about -- nobody really cares about policy here.",ans,neu
Ses04M_impro08_F021,So you're just going to take care of this for me?,q,sur
Ses04M_impro08_M021,Sure.,ans,neu
Ses04M_impro08_F022,"Oh, my God, thank you so much.",a,hap
Ses04M_impro08_M022,You're welcome.,s,neu
Ses04M_impro08_F024,make my life a lot easier.,o,hap
Ses04M_impro08_M024,"You know, so- I mean, are you doing anything later?  Or um",q,neu
Ses04M_impro08_F025,Really?,q,sur
Ses04M_impro08_M025,"Oh, I don't know.  I mean, I don't know.  I just thought, you know, maybe you want to get some co--I mean, I'm actually -- wait, where do you live?  Oh, you're in Los Angeles, I see.  Oh, no, that sucks 'cause I'm in, actually in Alabama.",s,neu
Ses04M_impro08_F026,"Right. Um, Thanks for asking, though. I mean, you sound nice, you know.",o,xxx
Ses04M_impro08_M026,"God, that's like a whole problem with like-- But, no, I mean, hey-- if you ever",s,neu
Ses04M_impro08_M027,"if you ever come out to Montgomery, I mean, you know, just -- just call up, you know, call up the operator and I'll-- I'll be here. So, um.",s,neu
Ses04M_impro08_F027,I'll,ag,neu
Ses04M_impro08_F028,"call up the Sprint call center and, uh, you know. cool",ag,neu
Ses04M_impro08_F029,"Wow, alright. Well, thanks. And, uh, you- you have a good one.",g,xxx
Ses04M_impro08_M028,Alright. Take Care.,s,neu
Ses04M_impro08_F030,You too.,s,neu
Ses04M_script01_1_F000,What's he going to say?  Maybe we ought to tell him before he sees it.,o,neu
Ses04M_script01_1_M001,He was out here when it broke.,ans,neu
Ses04M_script01_1_F002,When?,q,sur
Ses04M_script01_1_M002,About four this morning.  I heard it cracking and I woke up and looked out.  He was standing right there when it cracked.,ans,xxx
Ses04M_script01_1_F004,Did you talk to him?,q,xxx
Ses04M_script01_1_M004,No.  I - I figured the best thing was to leave him alone.,ans,xxx
Ses04M_script01_1_F005,He cried hard?,q,xxx
Ses04M_script01_1_M005,I heard him right through the floor of my room.,ans,xxx
Ses04M_script01_1_F006,What was he doing out here at that hour?  He's dreaming about him again.  He's walking around at night.,o,xxx
Ses04M_script01_1_M007,"I don't know the meaning of it, mom.  But I know one thing; we made a terrible mistake with dad.",ans,fru
Ses04M_script01_1_F008,What?,q,sur
Ses04M_script01_1_M008,Being dishonest with him.  That kind of thing always pays off and now it's paying off.,ans,xxx
Ses04M_script01_1_F009,"What do you mean, dishonest?",q,fru
Ses04M_script01_1_M009,You know that Larry's not coming back.  And I know it.  Why do we allow him to go on thinking that we believe with him?,q,xxx
Ses04M_script01_1_F010,What do you want to do?  Argue with him?,q,fru
Ses04M_script01_1_M010,I don't want to argue with him but it's time he realized that nobody believes Larry's alive anymore.,ans,fru
Ses04M_script01_1_F011,You can't say that to him.,ans,ang
Ses04M_script01_1_M013,We've gotta say it to him.,c,ang
Ses04M_script01_1_F012,How are you going to prove it?  Can you prove it?,q,ang
Ses04M_script01_1_M014,"For God's sake, three years.  Nobody comes back after three years.  It's insane.",ans,ang
Ses04M_script01_1_F013,"To you it is and to me, but not to him.  You can talk yourself blue in the face, but there's no body and no grave, so where are you?",q,ang
Ses04M_script01_1_M015,"Sit down, mom.  I want to talk to you.",c,xxx
Ses04M_script01_1_F014,"The trouble is the Goddamn newspapers.  Every month some boy turns up from nowhere, so the next boy is going to be Larry.  So we have to keep--",s,xxx
Ses04M_script01_1_M016,"Alright, alright, alright.  Listen.  You know why I asked Annie here don't you?",q,fru
Ses04M_script01_1_F015,Why?,q,neu
Ses04M_script01_1_M018,Going to ask her to marry me.,ans,neu
Ses04M_script01_1_F017,"Well that's only your business, Chris.",o,neu
Ses04M_script01_1_M019,You know it's not only my business.,dag,fru
Ses04M_script01_1_F018,What do you want me to do?  You're old enough to know your own mind.,o,ang
Ses04M_script01_1_M020,Then it's alright.  I'll go ahead with it?,s,xxx
Ses04M_script01_1_F019,Well you want to make sure your father isn't going to have --,s,neu
Ses04M_script01_1_M021,"Well, then you know it's not only my business.",s,ang
Ses04M_script01_1_F020,I'm just saying.,s,fru
Ses04M_script01_1_M022,"Sometimes you infuriate me, you know that?  Isn't it your business, too, if I tell this to father and he throws a fit about it?  You have such a talent for ignoring things.",o,ang
Ses04M_script01_1_F021,I ignore what I got to ignore.  The girl is Larry's girl.,s,ang
Ses04M_script01_1_M023,She's not Larry's girl.,dag,fru
Ses04M_script01_1_F024,Now what can I do for you?,q,fru
Ses04M_script01_1_M024,"I don't know why it is but every time I reach out for something I want, I have to pull back because other people will suffer.  My whole bloody life, time after time after time.",o,fru
Ses04M_script01_1_F025,You're a considerate fellow.  There's nothing wrong in that.,o,xxx
Ses04M_script01_1_M025,To hell with that.,dag,fru
Ses04M_script01_1_F026,Did you ask Annie yet?,q,xxx
Ses04M_script01_1_M026,I wanted to get this settled first.,ans,neu
Ses04M_script01_1_F027,How do you know she'll marry you?  Maybe she feels the same way father does.,q,neu
Ses04M_script01_1_M027,"Well if she does, then that's the end of it.  From her letters, I think she's forgotten him.  We'll find out.  Then we'll thrash it out with dad. Right, mom?  Don't avoid me.",ans,xxx
Ses04M_script01_1_F028,"The trouble is, you don't see enough women.  You never did.",o,neu
Ses04M_script01_1_M028,So what?  I'm not fast with women.,ag,xxx
Ses04M_script01_1_F029,I don't see why it has to be Annie.,s,ang
Ses04M_script01_1_M029,Because it is.,s,fru
Ses04M_script01_1_F030,"Well that's a good answer, but it don't answer anything.  He thinks he's coming back, Chris.  You marry that girl, you're pronouncing him dead.  Now what happens to your father?  Do you know?  Because I don't.",s,xxx
Ses04M_script01_1_M031,"Alright, then, mom.  Did we skip something?  No.  Alright, then, mom.",q,neu
Ses04M_script01_1_F032,Yes we did. Do you want to keep going?,q,neu
Ses04M_script01_1_M032,"Yeah, let's keep going.",ans,neu
Ses04M_script01_1_F033,Just give it some more thought.,c,neu
Ses04M_script01_1_M033,I've given it three years' of thought.  I'd hope that if,s,fru
Ses04M_script01_1_M034,"father forgot about Larry, we'd have a regular wedding and everything happy.  If I can't get that here, then I'll have to get out.",s,sad
Ses04M_script01_1_F034,What the hell is this?,q,ang
Ses04M_script01_1_M035,I'll get out.  I'll get married and live someplace else.  Maybe New York.,ans,xxx
Ses04M_script01_1_F035,Are you crazy?,q,ang
Ses04M_script01_1_M036,I've been a good son too long; a good sucker.  I'm through with it.,ans,fru
Ses04M_script01_1_F036,You've got a business here.  What the hell is this?,q,ang
Ses04M_script01_1_M037,The business?  The business doesn't inspire me.,ans,ang
Ses04M_script01_1_F037,Must you be inspired?,q,ang
Ses04M_script01_1_M038,"Yes.  I like getting an hour a day.  If I have to grub for money all day long, at least at evening, I want it beautiful.",ans,ang
Ses04M_script01_1_M039,I want a family.  I want some kids.  I want to build something I can give myself to.  Annie's in the middle of that.  Now where do I find it?,s,xxx
Ses04M_script01_1_F038,You mean -- tell me something.  You mean you'd really leave the business?,q,xxx
Ses04M_script01_1_M040,"Yes, on this I would.",ans,neu
Ses04M_script01_1_F039,You don't want to think like that.,o,ang
Ses04M_script01_1_M041,Then you help me stay here.,c,neu
Ses04M_script01_1_F040,"Alright.  But just don't think like that because what the hell did we work for?  That's all for you, Chris.  The whole shooting match is just for you.",s,ang
Ses04M_script01_1_M042,I know that.  Just you help me stay here.,ag,fru
Ses04M_script01_1_F041,"But don't think that way, you hear me?",q,ang
Ses04M_script01_1_M043,I am thinking that way.,ans,xxx
Ses04M_script01_1_F042,"I don't understand you, do I?",q,xxx
Ses04M_script01_1_M044,"No, you don't.  I'm a pretty tough guy.",ans,fru
Ses04M_script01_1_F043,"Yeah, I can see that.",s,xxx
Ses04M_script01_2_F000,Why did he invite her here?,q,ang
Ses04M_script01_2_M001,"Why does- why, does that bother you?",q,xxx
Ses04M_script01_2_F002,"She's been in New York three and a half years.  Why, all of a sudden--",q,ang
Ses04M_script01_2_M002,"Well, maybe- maybe he just wanted to see her.",ans,xxx
Ses04M_script01_2_M004,Don't look at me like that.  He didn't tell me anymore than he told you.,c,xxx
Ses04M_script01_2_F004,He's not going to marry her.,c,ang
Ses04M_script01_2_M005,How do you know he's even thinking about it?,q,neu
Ses04M_script01_2_F005,It's got that about it.,ans,ang
Ses04M_script01_2_M006,Well so what?,q,neu
Ses04M_script01_2_F007,"Now listen, kid. Now, listen.",c,neu
Ses04M_script01_2_M008,"Oh.  Now listen, kid.",c,xxx
Ses04M_script01_2_F008,"She's not his girl, Joe.  She knows she's not.",o,ang
Ses04M_script01_2_M009,You can't read her mind.,o,xxx
Ses04M_script01_2_F009,"Then why is she still single?  New York is full of men.  Why hasn't she married?  Probably a hundred people told her she's foolish, but she's waited.",o,ang
Ses04M_script01_2_M010,How do you know why she waited?,q,xxx
Ses04M_script01_2_F010,"Because she knows what I know, that's why.  She's faithful as a rock.  In my worst moments, I think of her waiting and I know, again, that I'm right.",ans,ang
Ses04M_script01_2_M012,What do you want me to do? What do you want?,q,fru
Ses04M_script01_2_F012,"I want you to act like he's coming back, both of you.  Don't think I haven't noticed you since he invited her here.  I won't stand for any nonsense.",ans,ang
Ses04M_script01_2_M013,"But, Kate--",b,fru
Ses04M_script01_2_F013,"Because if he's not coming back, I'll kill myself.",o,ang
Ses04M_script01_2_F014,Laugh.  Laugh at me.  But why did that happen the very night that she came here?,s,ang
Ses04M_script01_2_F015,She goes to sleep in his bed and his memorial breaks in pieces.  Look.  Look at it.  Joe--,s,ang
Ses04M_script01_2_M014,Calm yourself.,c,fru
Ses04M_script01_2_F016,"Believe with me, Joe.  I can't stand all alone",s,ang
Ses04M_script01_2_M015,Calm yourself.,c,fru
Ses04M_script01_2_F018,"You, above all, have got to believe.  You.",c,ang
Ses04M_script01_2_M017,Why me above all?,q,fru
Ses04M_script01_2_F019,Just don't stop believing.,ans,xxx
Ses04M_script01_2_M018,"What does that mean, me above all?  Look at you.  You're shaking.",s,xxx
Ses04M_script01_2_F020,I can't help it.,o,sad
Ses04M_script01_2_M019,"What have I got to hide?  What the hell is the matter with you, Kate?",q,ang
Ses04M_script01_3_F000,You're the only one I know who loves his parents.,s,xxx
Ses04M_script01_3_M001,So you're not sorry you came?,q,xxx
Ses04M_script01_3_F002,"No, not sorry, but I'm not going to stay.",ans,xxx
Ses04M_script01_3_M002,Why?,q,xxx
Ses04M_script01_3_M003,What?,q,xxx
Ses04M_script01_3_F006,"I knew they would, your mother, anyway.",ag,xxx
Ses04M_script01_3_M005,How did you know?,q,xxx
Ses04M_script01_3_M007,I guess you know this is why I asked you to come.,ans,xxx
Ses04M_script01_3_F008,I guess this is why I came.,o,xxx
Ses04M_script01_3_M008,"Ann, I love you.  I love you a great deal.  I love you.",o,xxx
Ses04M_script01_3_M009,I have no imagination.  That's all I know to tell you.  I'm embarrassing you.,s,xxx
Ses04M_script01_3_M010,I didn't want to tell it to you here.  I wanted someplace we'd never been; someplace where we'd be brand new to each other.,s,xxx
Ses04M_script01_3_M011,"You think this is wrong, don't you; this yard, this chair?  I want you to be ready for me.  I don't want to win you away from anything.",o,xxx
Ses04M_script01_3_F009,"Chris, I've been ready a long, long time.",s,xxx
Ses04M_script01_3_M013,Why didn't you?,q,xxx
Ses04M_script01_3_F011,You started to write me.,ans,xxx
Ses04M_script01_3_M014,You felt something that far back?,q,xxx
Ses04M_script01_3_F012,Every day since.,ans,hap
Ses04M_script01_3_M016,"Anne, give me a kiss.  Give me a -",c,xxx
Ses04M_script01_3_M017,"I kissed you.  I kissed Annie.  How long, how long I've waited to kiss you.",o,xxx
Ses04M_script01_3_F014,I'll never forgive you.  Why did you wait all these years?  All I've done is sit around and wonder if I was crazy for thinking of you.,o,hap
Ses04M_script01_3_M019,I kissed you.,s,xxx
Ses04M_script01_3_F016,"Like Larry's brother.  Do it like you, Chris.  What is it, Chris?",q,xxx
Ses04M_script01_3_M020,Let's drive somewhere.  I want to be alone with you.,s,xxx
Ses04M_script01_3_F017,"No, what is it, Chris?  Your mother?",q,xxx
Ses04M_script01_3_M021,"No, no, nothing like that.",ans,xxx
Ses04M_script01_3_F018,"Then what's wrong.  Even in your letters, there was something ashamed.",q,xxx
Ses04M_script01_3_M022,"Yes, I suppose there has been.  But it's going from me.",ans,sad
Ses04M_script01_3_F019,You've got to tell me.,c,xxx
Ses04M_script01_3_M023,I don't know where to start.,s,sad
Ses04M_script01_3_F020,It wouldn't work this way.,s,xxx
Ses04M_script01_3_M024,"It's all mixed up with so many other things.  You remember overseas, I was in command of a company?",q,sad
Ses04M_script01_3_F022,How many?,q,sad
Ses04M_script01_3_M027,It takes a little time to toss that off because they weren't just men.,o,sad
Ses04M_script01_3_M028,"For instance, one time it'd been raining several days.  And this kid came to me and gave me his last pair of dry socks; put them in my pocket.  That's only a little thing, but that's the kind of guys I had.",s,sad
Ses04M_script01_3_M029,They didn't die.  They killed themselves for each other.  I mean that exactly.  A little more selfish and they'd have been here today.,o,xxx
Ses04M_script01_3_M030,"And I got this idea watching them go down, everything was being destroyed, see?  But, to me, it seemed there was one new thing that was made,",o,sad
Ses04M_script01_3_M031,a kind of responsibility.  Man for man.  You understand me?  And then I went home and it was incredible.,o,sad
Ses04M_script01_3_M032,"There was no meaning in it here.  The whole thing to them was some sort of bus accident.  Then I went to work for dad and that whole rat race again.  I felt, what you said, ashamed somehow",s,sad
Ses04M_script01_3_M033,because nobody was changed.  It seemed to make suckers out of a lot of guys.  I felt wrong to be alive;,s,sad
Ses04M_script01_3_M034,"to open that bank book; to drive the new car; to see the new refrigerator.  I mean, you can take these things out of a war, but when you drive the new car, you have to know that it came out of the love a man can have for a man.",o,sad
Ses04M_script01_3_M035,"You have to be a little better because of that.  Otherwise, we have is really loot and there's blood on it.  I don't want to take any of it.  I guess that included you.",o,sad
Ses04M_script01_3_F024,And do you still feel that way?,q,xxx
Ses04M_script01_3_F026,"And your money, there's nothing wrong in your money.  Your father put hundreds of planes in the air.  You should be proud.  A man should be paid for that.",o,xxx
Ses04M_script01_3_M037,"Annie, Annie, I'm going to make you a fortune.",o,hap
Ses04M_script01_3_F027,What'll I do with a fortune?,q,hap
Ses04M_script02_1_M000,"What time is it?  They're supposed to run around midnight.  This is great, isn't it?  Look at this night we've got here; couldn't be better.",q,xxx
Ses04M_script02_1_M002,"Is that, is that - is that just foam?  I can't even tell.  Although, if you can't tell, it's probably isn't them.  It'll probably be unmistakable, don't you think?",s,exc
Ses04M_script02_1_M003,"How you doing?  Oh, no, you know what I did?  I forgot to bring my flashlight.  How could I be so stupid?  I should have brought my flashlight.",s,exc
Ses04M_script02_1_F001,What flashlight?,q,xxx
Ses04M_script02_1_M005,Whose is it?,q,neu
Ses04M_script02_1_F003,"It's ours.  It's mine, too.",ans,ang
Ses04M_script02_1_M006,"Well, sure.",ag,fru
Ses04M_script02_1_F004,You kept saying my flashlight as if it's somehow just yours.  How is that supposed to make me feel?,q,ang
Ses04M_script02_1_M007,"No, of course, our flashlight; yours and mine.  Me flashlight es su flashlight, naturally.  How could we not think to bring it?  I hope the moon stays out.",ans,xxx
Ses04M_script02_1_M009,"Are you cold?  Do you want my jacket?  We should have brought the blanket, our blanket.",s,neu
Ses04M_script02_1_M010,"Oh, man.  This is great.  I didn't even think to bring a six pack.  Six pack would be just the ticket right about now.  I can't believe I forgot.  I'm like a kid.  It's amazing I got out of the house with my fly zipped.  Oh.",o,xxx
Ses04M_script02_1_M011,I wonder if they can hear me talk or feel the vibrations in the sand when we move around.,q,xxx
Ses04M_script02_1_F007,It's after eleven; let's go home.,s,ang
Ses04M_script02_1_M013,Are you kidding?  We'd miss it.  We just got here.  What's the point of coming down here if we just turn around and go home?,q,fru
Ses04M_script02_1_F009,That's my point.,s,fru
Ses04M_script02_1_M015,"That's my point, too.",ag,neu
Ses04M_script02_1_F010,So let's go home.,c,ang
Ses04M_script02_1_M016,"No, no, no.  That's not my point.  My point is is that there's no point in coming down here if we just leave.  Don't you want to see it?",q,fru
Ses04M_script02_1_F011,Not particularly.,ans,fru
Ses04M_script02_1_M017,Why not?,q,xxx
Ses04M_script02_1_F012,I just don't.  It's stupid.,ans,ang
Ses04M_script02_1_M018,"Honey, this is a natural phenomenon.  I mean, this only happens once a year.  It's a great opportunity.  Think about the people in Kansas.  They'd have to get plane tickets and hotel reservations to come see this.  We're just forty minutes away.  It's too good to pass up.",s,exc
Ses04M_script02_1_F013,"Pass up what?  These little fish swim onto the beach, flop around and then they swim away.  And then they die.",s,ang
Ses04M_script02_1_F014,What are you so excited about?,q,neu
Ses04M_script02_1_M021,"Oh, it's a big night for these guys.  Uh, life's last orgy.",ans,exc
Ses04M_script02_1_F015,This isn't a moon landing we're talking about.  It's fish.  It's fish nobody even eats.,o,fru
Ses04M_script02_1_M022,"Yeah, they do. Okay.  But it's fish who do something none of the other fish do; like the swallows are returning to Capistrano; or the lemmings throwing themselves off the cliffs, like that.",dag,exc
Ses04M_script02_1_M023,There's mystery here and magic; a little bit of the unexplainable.  I don't see how you can not be interested.,o,exc
Ses04M_script02_1_F016,I'm just not.,s,fru
Ses04M_script02_1_M025,"I don't get it.  First time we came here to see it, you said it was the best night of your life.  And last year, I remember distinctly you were so excited to get here, you stubbed your toe rushing me out the door and didn't even notice until we were in the car.",s,xxx
Ses04M_script02_1_F018,"Last year, you will also remember, our shoes got wet.  I got sand in my panties.  We got into a big fight over nothing.  You got a sore throat and we did not see the grunions.",s,ang
Ses04M_script02_1_M026,We weren't in a good spot.,o,xxx
Ses04M_script02_1_M028,"no, it's just seaweed, isn't it?  Oh, man, this is great.  I wouldn't miss this for anything.  I mean, think about this.  I know you're not interested, but just think about this for a minute.",c,exc
Ses04M_script02_1_M029,Out there someplace is this huge mass of silver fish heading this way.  They don't know why.  We don't know why.  It wasn't a decision.  They didn't take a vote.  No one sent them an invitation or a map;,s,exc
Ses04M_script02_1_M030,"just some little instinctual time release firecracker went off in their little bodies and all as one, they turned and formed a line as long as the California coast and started swimming.",s,exc
Ses04M_script02_1_M031,They're swimming right now as if that's the only thing that matters.  It's single mindedness with no mind.  Urgency that's pure urge.,s,exc
