TURN,UTTERANCE,DA,EMOTION
Ses01M_script01_3_M017,"Oh Annie, why don't you go ahead and give me a kiss, come on just a...",c,xxx
Ses01M_script01_3_M018,I kissed you.  I kissed Annie.,s,exc
Ses01M_script01_3_F016,I'll never forgive you for waiting so long.  All I did was sit around and wonder if I was crazy for thinking about you.,s,hap
Ses01M_script01_3_M019,I kissed you.,s,hap
Ses01M_script01_3_F017,"Like Larry's brother.  Do what like you, Chris.",s,xxx
Ses01M_script01_3_F018,"Chris, what's the matter?",q,sad
Ses01M_script01_3_M020,Do you want to go somewhere?  Let's go.,q,sad
Ses01M_script01_3_F019,"No, what is it?  Is your mother?",q,sad
Ses01M_script01_3_M021,"No, no, it's nothing like that.",ans,sad
Ses01M_script01_3_F020,"Well, then what?  You know, even in your letter you seem kind of ashamed.",q,xxx
Ses01M_script01_3_M022,I don't know it's--it's complicated. But it's going from me now.,ans,sad
Ses01M_script01_3_F021,You got to tell me.,c,sad
Ses01M_script01_3_M023,I don't know.,s,sad
Ses01M_script01_3_M024,It's kind of all mixed up with all these other things.,s,sad
Ses01M_script01_3_F022,Wouldn't work like this.,o,sad
Ses01M_script01_3_M025,you know over seas I was in command of the company?,q,sad
Ses01M_script01_3_F023,"Yeah, sure.",ag,sad
Ses01M_script01_3_M026,Well I lost them.,s,sad
Ses01M_script01_3_F024,How many?,q,sad
Ses01M_script01_3_M027,Pretty much all.,ans,sad
Ses01M_script01_3_F025,[BREATHING]. Geez.,b,sad
Ses01M_script01_3_M028,"Takes awhile to toss something like that off.  I mean they weren't just men, you know.",o,sad
Ses01M_script01_3_M029,"For instance, there was this one time when this kid--it had been raining for like several days and he gave me his last pair of dry socks.",s,sad
Ses01M_script01_3_M030,He just put it in my pocket that's the kind of guys I had.,s,sad
Ses01M_script01_3_M031,"They didn't die they killed themselves for each other and I mean that exactly, you know a little more selfish and they'll all be here today...",o,sad
Ses01M_script01_3_M032,"And I had this idea as I was watching them go down like everything was being destroyed, you know.  But I felt like this one new thing was being made, you know it's kind of like this.  This monument...",s,sad
Ses01M_script01_3_M033,"You know, that they were bringing something on to this earth, a kind of sacrifice you know.",o,sad
Ses01M_script01_3_M034,"I thought I would change everything you know, and I got back here and it was- it was like nothing had changed at all...",s,sad
Ses01M_script01_3_M035,You know.  I went to work with dad and I started that whole rat race again...,s,sad
Ses01M_script01_3_M036,And no one had changed it was just like sort of random bus accident to them.,s,sad
Ses01M_script01_3_M037,Driving my new car and I felt guilty you know opening my bank book seeing a new refrigerator.,s,sad
Ses01M_script01_3_M038,Cause you can take those things out of a war.  But you have to realize that those things came out of the love that a man can have for another man...,o,sad
Ses01M_script01_3_M039,And if you can't see that then it's just loot and there's blood all over it.,o,sad
Ses01M_script01_3_M040,I felt ashamed and I didn't want any part of it.  I guess I included you too.,o,sad
Ses01M_script01_3_F026,Do you still feel that way?,q,sad
Ses01M_script01_3_M041,I want you to know Annie.,ans,sad
Ses01M_script01_3_F027,"Cause you mustn't feel that way.  Everything you have, you have a right to...",o,xxx
Ses01M_script01_3_F028,Everything Chris do you understand that?  To me too...,q,xxx
Ses01M_script01_3_F029,And your money there's nothing wrong in your money.  Your father put hundreds of planes into the air.  You should be proud of that a man should be paid for that.,o,xxx
Ses01M_script01_3_M042,Annie...,b,xxx
Ses01M_script01_3_M043,I'm going to make a fortune for you.,s,hap
Ses01M_script01_3_F030,What would I do with a fortune?,q,hap
Ses01M_script02_1_M000,"What time is it?  God, this is great, isn't it?  I can't believe it.",q,exc
Ses01M_script02_1_M001,"Of course I did want to a little further up the coast you know get away from all the lights and people and everything.  Is it midnight, do they always start at midnight?  Is that what it is midnight?  How you doing, huh? You okay?  That's good.",q,exc
Ses01M_script02_1_F000,I'm fine.,ans,xxx
Ses01M_script02_1_M002,"Look, there what's that, what's that?  Is it--",q,exc
Ses01M_script02_1_M003,"No, I think that's just foam.",ans,xxx
Ses01M_script02_1_F001,Ugh...,b,fru
Ses01M_script02_1_M004,"Oh, no I can't tell though.  Although probably if you can't tell it probably isn't them right, yeah.  Probably going to be like unmistakable, right?",o,exc
Ses01M_script02_1_M005,"Gosh, this is great, isn't it?  This is awesome.  Oh, no you know what I forgot?",q,exc
Ses01M_script02_1_M006,My flashlight.  How could I forget my flashlight?  God--,ans,xxx
Ses01M_script02_1_F002,What flashlight?,q,sur
Ses01M_script02_1_M007,Flashlight the silver one.  There's only one isn't there?,ans,neu
Ses01M_script02_1_F003,That's not your flashlight.,dag,xxx
Ses01M_script02_1_M008,Whose is it?,q,xxx
Ses01M_script02_1_F004,"It's ours; it's my flashlight, too.",ans,xxx
Ses01M_script02_1_M009,"Oh, well, yeah of course.",ag,neu
Ses01M_script02_1_F005,"You keep saying ""my flashlight"" like somehow it's just yours. How's that supposed to make me feel?",q,ang
Ses01M_script02_1_M010,"Of course, our flashlight.  What's your is mine, mi flashlight es su flashlight.",ans,neu
Ses01M_script02_1_M011,"Gosh, I should have brought it. I can't believe I forgot that.",s,neu
Ses01M_script02_1_M012,"It's a nice moon though, should stay full.  Do they always run during a full moon?  I can't remember was it full last year?",q,xxx
Ses01M_script02_1_F006,Yeah.,ans,xxx
Ses01M_script02_1_M013,Are you all right?  Are you okay?  You cold?  Do you want to my jacket? My jacket? No?,q,xxx
Ses01M_script02_1_F007,No.,ans,neu
Ses01M_script02_1_M014,"You know what we should've brought a blanket too.  Man, our blanket, our blanket.  Wish I had six-pack too, a six-pack would be just the ticket right about now, huh, six-pack.",o,exc
Ses01M_script02_1_M015,What's wrong?  Are you okay?  Huh?  You cold?,q,xxx
Ses01M_script02_1_F008,I'm fine.,ans,neu
Ses01M_script02_1_M016,"Oh yeah, I'm so excited right now I'm like a kid.",o,exc
Ses01M_script02_1_M017,I can't believe I got out of the house without my fly zipped up even.,o,exc
Ses01M_script02_1_F009,I wonder if they can hear me talk,o,hap
Ses01M_script02_1_M018,"I wonder if they can hear me talking, you know.",o,xxx
Ses01M_script02_1_M019,Like feel the vibrations in the sand when we move around.,o,xxx
Ses01M_script02_1_F010,I'm cold.,s,fru
Ses01M_script02_1_M020,Do you want my jacket?,q,fru
Ses01M_script02_1_F011,"It's after eleven, let's go home.",c,fru
Ses01M_script02_1_M021,What are you kidding?  We just got here.  We don't want to turn around and go home now.  What's the point coming all the way down here?,q,fru
Ses01M_script02_1_F012,There is no point.,ans,fru
Ses01M_script02_1_M022,Right.,ag,neu
Ses01M_script02_1_F013,That's my point.,s,fru
Ses01M_script02_1_M023,That's my point too.,s,neu
Ses01M_script02_1_F014,Then let's go.,c,ang
Ses01M_script02_1_M024,"No, wait no, no that's not my point.  My point is there is no point and coming all the way down here if we just turn around and go home.",s,fru
Ses01M_script02_1_M025,Don't you want to see it?,q,xxx
Ses01M_script02_1_F015,Not particularly.,ans,xxx
Ses01M_script02_1_M026,Why not?,q,fru
Ses01M_script02_1_F016,"I just don't, it's stupid.",ans,xxx
Ses01M_script02_1_M027,It's not stupid.  It's a natural phenomenon.,o,fru
Ses01M_script02_1_M028,People in Kansas would have to get plane tickets and make hotel reservations to see this.  It's only forty minutes away; it's just too good to pass up.,o,ang
Ses01M_script02_1_F017,"Pass what up?  These little fish swim out of the ocean, they flop around on the sand then they swim back and then they die.",s,ang
Ses01M_script02_1_M029,Yeah but that like flopping around is what to do it's like spawning or mating or something.  This is like the highlight of their little fish lives.  It's like life's last orgy.,s,xxx
Ses01M_script02_1_F018,"I don't know what you're so excited about.  This isn't a moon landing we're talking about, it's fish, it's a fish nobody even eats.",o,fru
Ses01M_script02_1_M030,"Yeah, they do.",dag,neu
Ses01M_script02_1_F019,"Oh, Augie.",b,fru
Ses01M_script02_1_M031,"Well, okay whatever, okay but it's a fish who do something that like no other fish do, you know, it's like those swallows that return to Capistrano or those like those lemmings that jumped off the cliffs, you know.",o,exc
Ses01M_script02_1_M032,"It's like a little bit of the unexplainable, a little magic, a little mystery.  I just don't see how you can not be interested in this.",o,exc
Ses01M_script02_1_F020,I'm not.,s,fru
Ses01M_script02_1_M033,For real?,q,xxx
Ses01M_script02_1_F021,Yes.,ans,ang
Ses01M_script02_1_M034,All right.,ag,fru
Ses01M_script02_1_M035,"I don't get it though, I mean the first time we came here you said it was like the best night of your life...",s,fru
Ses01M_script02_1_M036,And last year I remember like distinctively you were so excited to get here that you didn't realize you stubbed your toe until we were in a car.,s,fru
Ses01M_script02_1_F022,"Last year, you'll also remember we got--our shoes got wet, I got sand in my panties, you got a sore throat, we got into a big fight and we did not see the grunions.",s,ang
Ses01M_script02_1_M037,We just weren't in a good spot though.,s,neu
Ses01M_script02_1_F023,We didn't see them the year before either.,s,ang
Ses01M_script02_1_M038,We just weren't in a good spot I'm telling you this is a much better spot.,o,xxx
Ses01M_script02_1_M039,"Come on, trust me I got instincts for these things, okay?  So just--just think about it all right?  Okay, I know you're not interested, think about it...",c,neu
Ses01M_script02_1_M040,"Out there, there's like this big mass of silver fish they're heading this way...",s,exc
Ses01M_script02_1_M041,"They don't know why, we don't know why.  No one like sent them an invitation or gave them a map or direction...",s,exc
Ses01M_script02_1_M042,They just all turned at once and they just form this line as long as the California coast.  And they just started swimming...,s,exc
Ses01M_script02_1_M043,Like some little time release fire cracker went off inside their little tiny bodies.  And they all turned as one...,s,exc
Ses01M_script02_1_M044,"And form the line and started swimming, swimming that would bring them to this point here...",s,exc
Ses01M_script02_1_M045,It's like urgency that's pure urge you know.  It's single-mindedness with no mind.,s,exc
Ses01M_script02_1_M046,"It's crazy.  Look at this, I'm giving myself goose bumps, the hairs are standing up on my arm.",s,exc
Ses01M_script02_1_F024,That's the wind.,o,xxx
Ses01M_script02_2_M000,They're out there swimming right now...,s,xxx
Ses01M_script02_2_M001,...to this spot for this massive celebration of like sex and death...,s,exc
Ses01M_script02_2_M002,"Look at this, my hairs are standing up my arm. I'm giving myself goose bumps.",c,exc
Ses01M_script02_2_F000,That's the wind.,o,neu
Ses01M_script02_2_M003,"Well, so?  What do you think?",q,exc
Ses01M_script02_2_F001,About what?,q,xxx
Ses01M_script02_2_M004,About what I was saying.,ans,xxx
Ses01M_script02_2_F002,I think it's ridiculous.,o,fru
Ses01M_script02_2_M005,It certainly is not.  It's like slightly exaggerated scientific fact.,dag,xxx
Ses01M_script02_2_F003,It's a PR.,o,fru
Ses01M_script02_2_F004,Somebody sold you a bill of goods that something amazing is going to happen on the beach.,o,xxx
Ses01M_script02_2_M006,"It's not just me, okay?  Look at like all the people.",dag,fru
Ses01M_script02_2_F005,They're all told the same thing.,o,fru
Ses01M_script02_2_F006,"Everybody is believes that it keeps them excited, you know it keeps them coming back for more.",o,fru
Ses01M_script02_2_F007,"Everybody keeps thinking that they can just find the right spot, you know they'll get it on the action.",o,fru
Ses01M_script02_2_F008,Their life will start then.,o,fru
Ses01M_script02_2_M007,Are we talking about the same thing?,q,xxx
Ses01M_script02_2_F009,I'm sorry it still just fish to me.,ans,fru
Ses01M_script02_2_M008,Can I ask you a question?  Are you on your period?,q,neu
Ses01M_script02_2_F010,"Why do you ask me that?  God damn it, I told you not to ask me that I hate it when you ask me that. It's insulting.",ans,ang
Ses01M_script02_2_M009,"Okay, well then what's bugging you?",q,xxx
Ses01M_script02_2_F011,"I just, we just have different ideas of what this evening is supposed to look like.",ans,ang
Ses01M_script02_2_M010,"Is not supposed to like anything.  We come down here, we look at the fish, they arrive, we go woo-ah fish.",s,fru
Ses01M_script02_2_F012,"Oh. Grow up Augie, the fish are not going to come.",o,fru
Ses01M_script02_2_M011,And then we go home and they go home.,s,xxx
Ses01M_script02_2_M012,Why not?,q,fru
Ses01M_script02_2_F013,"Because they never do.  Do they, have they ever?",q,ang
Ses01M_script02_2_M013,We missed them twice.,ans,neu
Ses01M_script02_2_F014,Twice is every year we've tried that's ever.,s,ang
Ses01M_script02_2_M014,"Okay we'll see them this year, this is a much better spot. Trust me.",o,fru
Ses01M_script02_2_F015,No we won't.  It's pointless it's like a waiting up to see Santa Claus.,dag,ang
Ses01M_script02_2_F016,"I feel like my whole life is going to be spent here on the beach with my eyes wide open and my hands clasped expectantly, waiting for fish to show up and the fish never show.",s,ang
Ses01M_script02_2_M015,"Okay, I'm trying to work this backwards",s,fru
Ses01M_script02_2_F017,You don't understand anything I'm saying.,dag,fru
Ses01M_script02_2_M016,and figure out where we took a turn to the worst thing.,s,fru
Ses01M_script02_2_M017,Of course not.,ag,fru
Ses01M_script02_2_F018,"I did want to see it I still do, I always do.  I keep thinking that this time will be the time but it just never is.",o,xxx
Ses01M_script02_2_M018,"Okay.  I'm trying to work this backwards here and I'm trying to figure out the exact moment that you took a turn for the worst here, now.",s,fru
Ses01M_script02_2_M019,"you were fine during the phone call from Marge, dinner was okay, doing the dishes was fine.",s,neu
Ses01M_script02_2_M020,"Let's see, uh, I took a shower and, um, you were watching the news and you said the ""the Grunions are running tonight,"" and I said ""okay great, let's go.""",s,neu
Ses01M_script02_2_M021,So I'm putting the animals out we're getting the car to the garage and--,s,neu
Ses01M_script02_2_F019,Do you remember the first year we came here? It's about four years ago right after we got married.,s,neu
Ses01M_script02_2_F020,We thought I was pregnant we had this bottle of champagne but no glasses.  You asked me to dance so we took off our shoes.,s,xxx
Ses01M_script02_2_F021,"While we were dancing you said the softest most intimate things to me, right into my ears so I could feel them much as hear them.",s,xxx
Ses01M_script02_2_F022,"And I remember thinking this is it. finally, finally I'm as happy as I'm supposed to be.",s,sad
Ses01M_script02_2_M022,"Wait a minute, I've got it.",c,neu
Ses01M_script02_2_F023,"Dancing on the beach barefoot, drinking champagne from the bottle.",s,xxx
Ses01M_script02_2_M023,"It was when we were driving passed that knickerbocker liquor locker and you would said, no you said ""let's get some champagne"" and I said ""no time to wasting"" or something like that.  That's what it is, right?",q,neu
Ses01M_script02_2_M024,"You want this to be like the other times, right?",q,xxx
Ses01M_script02_2_F024,I'd rather not remember some things.  I'd rather not hope for some things.,ans,sad
Ses01M_script02_2_M025,"Oh right sure, of course.",ag,neu
Ses01M_script02_2_M026,Do you want to dance?,q,xxx
Ses01M_script02_2_F025,No.,ans,sad
Ses01M_script02_2_M027,You want me to go get some champagne?,q,neu
Ses01M_script02_2_F026,No.,ans,sad
Ses01M_script02_2_M028,Do you want to take off our shoes?,q,neu
Ses01M_script02_2_F027,No.,ans,xxx
Ses01M_script02_2_M029,What? Huh?,q,neu
Ses01M_script02_2_M030,You want to get married again?,q,neu
Ses01M_script02_2_M031,What?  What?  You want to divorce?,q,fru
Ses01M_script02_2_F028,No.,ans,fru
Ses01M_script02_2_M032,A vacation?,q,fru
Ses01M_script02_2_F029,No.,ans,fru
Ses01M_script02_2_M033,"A new carpet, a poodle, a suicide pact, ice cream, a back rub, what?  What?  What the hell do you want?",q,ang
Ses01M_script02_2_F030,I want something to turn out the way that it's supposed to.,ans,ang
Ses01M_script02_2_M034,"Well, welcome to the human race.",s,fru
Ses01M_script02_2_M035,You think nothing turns out how it's supposed to.  You think I had some grand idea going that four years down the line.  We would come to this beach and argue over fish?  No.,o,ang
Ses01M_script02_2_M036,"You think there would be times when you'd look at me like I was used Kleenex and then I'd look at you and think ""Holy hell when is the next flight to Alaska.""",o,xxx
Ses01M_script02_2_M037,"No, no I'm just like you, I thought it was going to be all rosy cheeks and the bills would pay themselves and fish will always come and--",o,sad
Ses01M_script02_2_M038,No.  You know what you get?  You know what you get?  You get this.,s,sad
Ses01M_script02_2_F031,This what?  What is this?  This isn't even anything.,s,ang
Ses01M_script02_2_M039,"Yeah, it is.",dag,neu
Ses01M_script02_2_F032,"Oh, sure this is standing on the beach, this is waiting, fighting.",o,ang
Ses01M_script02_2_M040,Right.,ag,neu
Ses01M_script02_2_F033,This isn't anything like I thought anything would be.,o,sad
Ses01M_script02_2_M041,I know me neither.,ag,sad
Ses01M_script02_2_F034,This is just this.  I mean it includes a lot and everything but it's--do you understand what I'm saying?,q,sad
Ses01M_script02_2_M042,I'm doing the best I can.,ans,sad
Ses01M_script02_2_F035,"I know that Augie, I really do.",ag,sad
Ses01M_script02_2_F036,"I just can't help wishing that I was somebody, somewhere else.",o,sad
Ses01M_script02_2_M043,Maybe if you were with somebody else too?,o,sad
Ses01M_script02_2_F037,I didn't say that.,dag,sad
Ses01M_script02_2_M044,"No, I know but--I know I don't make you happy.",o,sad
Ses01M_script02_2_F038,Are you kidding me?  For heaven sake Augie anything I'm doing I'd rather be doing it with you.,o,sur
Ses01M_script02_2_M045,Yeah?,q,sad
Ses01M_script02_2_F039,"Yes, don't be ridiculous.  Don't you know that?",q,sur
Ses01M_script02_2_F040,"You are the one who probably wishes he was with somebody else, someone who didn't take everything so seriously, someone who would enjoy yourself.",ans,sad
Ses01M_script02_2_M046,"Actually, you know what?  Now you mentioned that--no I don't.",dag,xxx
Ses01M_script02_2_F041,So maybe we're in the wrong spot.  But we're with the right person.,o,xxx
Ses01M_script02_2_M047,"I don't know, just seemed like such a good spot to me.",o,xxx
Ses01M_script02_2_M048,We do have really good view of the moon from here though.,o,xxx
Ses01M_script02_2_F042,Oh I saw that.  Pretty isn't it. Big ol' white moon.,o,xxx
Ses01M_script02_2_M049,Look what we got here.,s,hap
Ses01M_script02_2_F043,"Augie, you brought refreshments.",s,xxx
Ses01M_script02_2_M050,It's not champagne.,s,neu
Ses01M_script02_2_F044,I guess we don't need glasses.,s,hap
Ses01M_script02_2_M051,"Are you cold, huh?  Do you want to go home?",q,neu
Ses01M_script02_2_F045,I'm beginning to think you might be right.  I think this might be the spot after all.,ans,hap
Ses01M_script02_2_F046,"Augie, I'm sorry.",ap,sad
Ses01M_script02_2_M052,Shh...,oth,hap
Ses01M_script02_2_M053,"If we are really quiet, the fish might come.",o,hap
Ses01M_script02_2_F047,Or not.,o,neu
Ses01M_script02_2_M054,Or not.,ag,neu
Ses01M_script03_1_M000,Good God.,s,fea
Ses01M_script03_1_F000,Do you think it's them?,q,xxx
Ses01M_script03_1_M001,I wonder.,ans,fea
Ses01M_script03_1_F001,Freda is the only one who knows we are here. She wouldn't ring up.,s,fea
Ses01M_script03_1_M002,Must be them then.,o,xxx
Ses01M_script03_1_F002,What we're going to do?,q,fea
Ses01M_script03_1_M003,"We're okay, right darling?  Whatever happens, we're okay?",q,fea
Ses01M_script03_1_F003,Now and always sweet.,ans,hap
Ses01M_script03_1_M004,I don't care then.,s,hap
Ses01M_script03_1_F004,It had to happen sooner or later.,s,hap
Ses01M_script03_1_M005,Yes... Hello?  Hello?  I'm sorry what's that?,s,xxx
Ses01M_script03_1_M006,"No, it's a wrong number.",s,xxx
Ses01M_script03_1_F005,"Oh, oh, that sent shivers on my spine.",s,xxx
Ses01M_script03_1_M007,[BREATHING] [LAUGHTER],oth,xxx
Ses01M_script03_1_F006,Oh...,b,xxx
Ses01M_script03_1_M008,[BREATHING],oth,xxx
Ses01M_script03_1_F007,[BREATHING],oth,exc
Ses01M_script03_1_M009,What shall we do if they suddenly walk in on us?,q,xxx
Ses01M_script03_1_F008,Oh. Behave exquisitely...,ans,hap
Ses01M_script03_1_M010,With perfect poise...,q,hap
Ses01M_script03_1_F009,[LAUGHTER] I think I shall do a court curtsey.,ans,hap
Ses01M_script03_1_M011,Ah...,b,hap
Ses01M_script03_1_F010,[LAUGHTER],oth,hap
Ses01M_script03_1_M012,Ah...Strange...,o,hap
Ses01M_script03_1_F011,Mmm...,b,hap
Ses01M_script03_1_M013,"Things that just ought to matter dreadfully, you know they just don't matter at all when one is happy, do they?",q,hap
Ses01M_script03_1_F012,The pity is that one can't stay happy.,ans,xxx
Ses01M_script03_1_M014,"Darling, don't say that.",c,sad
Ses01M_script03_1_F013,It's true.  I think the whole things a very poor joke.,o,xxx
Ses01M_script03_1_M015,"What, this sacred and beautiful thing, love?",q,xxx
Ses01M_script03_1_F014,"Oh, yes meaning just that.",ans,hap
Ses01M_script03_1_M016,"Oh, dear god what is that all mean, dear god?",q,hap
Ses01M_script03_1_F015,[LAUGHTER] Don't laugh at me I'm being serious.,c,hap
Ses01M_script03_1_M017,"You mustn't be so serious, darling, it just what they want.",o,hap
Ses01M_script03_1_F016,Oh whose they?,q,xxx
Ses01M_script03_1_M018,"Oh you know all those superficial philosophers. We must laugh at them, be flippant.",ans,xxx
Ses01M_script03_1_M019,Flippancy brings out the acid in their darn sweetness and light.,o,hap
Ses01M_script03_1_F017,"Mmhmm If I must laugh at everything, I must laugh at us too.",o,hap
Ses01M_script03_1_M020,Oh yes.  .,ag,xxx
Ses01M_script03_1_F018,"How long will it last, this ludicrous, overbearing love of ours?",q,hap
Ses01M_script03_1_M021,We are figures of fun all right,o,hap
Ses01M_script03_1_M022,Ahh...who knows.,ans,hap
Ses01M_script03_1_F019,Shall we always want to bicker and fight?,q,hap
Ses01M_script03_1_M023,"No, that will fade...Along with our passion...",ans,xxx
Ses01M_script03_1_F020,"Oh, will we like that?",q,xxx
Ses01M_script03_1_M024,Well it depends on how well we've played.,ans,xxx
Ses01M_script03_1_F021,If one of us dies...,s,hap
Ses01M_script03_1_F022,does the one that's left still laugh?,q,xxx
Ses01M_script03_1_M025,"Yes, yes with the all his might.",ans,xxx
Ses01M_script03_1_F023,"Well, that's serious enough isn't it?",q,xxx
Ses01M_script03_1_M026,"No, no, no, no death is very laughable it's a cunning little mystery, you know.  It's all done with mirrors.",ans,xxx
Ses01M_script03_1_F024,I think you're talking nonsense.,o,hap
Ses01M_script03_1_M027,"Ah so is everyone in the long run, huh?",o,xxx
Ses01M_script03_1_F025,Hmm.,b,xxx
Ses01M_script03_1_M028,"Let's pity the poor philosophers, huh?  Let's enjoy the party for as long as we can, okay?  Let's blow trumpets and squeakers and sit like small idiotic school children. [LAUGHTER]",o,exc
Ses01M_script03_1_F026,Ah.,b,xxx
Ses01M_script03_1_M029,"Come here darling, kiss me",c,exc
Ses01M_script03_1_F027,"Oh, Elliot.  Worms don't pop.",s,xxx
Ses01M_script03_1_M030,before your body rots and worms pop out of your eye sockets.,o,hap
Ses01M_script03_1_M031,"See, you know I don't care what you do.  You could paint yourself green and run naked to the Place Vendome.",o,hap
Ses01M_script03_1_F028,"Oh, thank you darling.",g,xxx
Ses01M_script03_1_M032,You could run off with all the men in a world. I won't say a word.  Just as long as you love me best.,o,xxx
Ses01M_script03_1_F029,"The same applies to you too, except you so much as look at another women I'll kill you.",o,xxx
Ses01M_script03_1_M033,Do you remember that row we did have in Venice?,q,hap
Ses01M_script03_1_F030,Which particular one?,q,hap
Ses01M_script03_1_M034,The one when you put that little wooden painted snake in my bed?,ans,xxx
Ses01M_script03_1_F031,"Oh, Charles.  That was his name Charles. He did wriggle so beautifully.",s,exc
Ses01M_script03_1_M035,It was a horrible thing I hated it.,o,xxx
Ses01M_script03_1_F032,"Oh I know you threw it out the window and into the Grand Canal.  Oh, I'll never forgive you for that.",s,xxx
Ses01M_script03_1_M036,Of course how long did that row last?,q,xxx
Ses01M_script03_1_F033,It went on intermittently for days.,ans,xxx
Ses01M_script03_1_M037,But you know it wasn't as bad as the one we had in Cannes...mmhmm...where your curling irons burnt a hole in my dressing gown.,s,exc
Ses01M_script03_1_F034,Cannes...mmhmm...,b,hap
Ses01M_script03_1_F035,Oh it burnt my comb too and all those towels in the bathroom.,s,xxx
Ses01M_script03_1_M038,Oh that was a rouser wasn't it?,q,xxx
Ses01M_script03_1_F036,The manager came in he found us rolling about the floor.  [LAUGHTER],ans,hap
Ses01M_script03_1_M039,I will never forget the look on his face.,s,hap
Ses01M_script03_1_F037,Scratching and biting like panthers. [LAUGHTER] Oh...,s,hap
Ses01M_script03_1_M040,oh...,b,hap
Ses01M_script03_1_F038,"Utterly, utterly ridiculous.",o,hap
Ses01M_script03_1_F039,oh...[LAUGHTER],b,hap
Ses01M_script03_1_M041,We were very much younger then.,s,hap
Ses01M_script03_1_F040,Very much sillier.,o,hap
Ses01M_script03_1_M042,"However, I do believe the real cause of that row was Peter Burden.",s,xxx
Ses01M_script03_1_F041,Oh you knew there was nothing in that.,dag,exc
Ses01M_script03_2_M000,[LAUGHTER],oth,xxx
Ses01M_script03_2_F000,"[LAUGHTER] Utterly, utterly ridiculous.",o,xxx
Ses01M_script03_2_M001,We were very much younger then.,s,xxx
Ses01M_script03_2_F001,Very much sillier.,o,xxx
Ses01M_script03_2_M002,Mmhmm.,b,xxx
Ses01M_script03_2_M003,"However, I do believe the real cause of that row was Peter Burden.",s,xxx
Ses01M_script03_2_F002,Oh you knew there was nothing in that.,dag,xxx
Ses01M_script03_2_M004,I knew nothing of the sort. You took presents from him.,s,xxx
Ses01M_script03_2_F003,Presents? It was a trivial little broach.,s,sur
Ses01M_script03_2_M005,It was bristling with diamonds in the worst possible taste.,s,xxx
Ses01M_script03_2_F004,Not at all. It was very pretty. I still wear it often.,dag,xxx
Ses01M_script03_2_M006,You sent out of your way to torture me over Peter Burden.,s,xxx
Ses01M_script03_2_F005,I did not you worked whole thing up in your jealous imagination.,dag,xxx
Ses01M_script03_2_M007,"Well, you let him kiss you.  You said you did.",s,xxx
Ses01M_script03_2_F006,"Well, what of it?",q,neu
Ses01M_script03_2_M008,What of it?,b,xxx
Ses01M_script03_2_F007,"It gave him a lot, a great deal of pleasure and it didn't hurt me.",s,xxx
Ses01M_script03_2_M009,And what about me?,q,xxx
Ses01M_script03_2_F008,If you hadn't been so suspicious and nosey you'd never known a thing about it.,ans,xxx
Ses01M_script03_2_M010,That's a nice point of view I must say.,o,xxx
Ses01M_script03_2_F009,I'm bored with this conversation.,o,xxx
Ses01M_script03_2_M011,So am I.  I'm bored stiff.  You want some brandy?,q,xxx
Ses01M_script03_2_F010,"No, thank you.",ans,neu
Ses01M_script03_2_M012,"I'll have a little, I think.",s,neu
Ses01M_script03_2_F011,I don't see why you want any you already had two glasses.,s,ang
Ses01M_script03_2_M013,"Oh, you know no particular reason besides they are very small glasses.",s,neu
Ses01M_script03_2_F012,I just think it's silly you know to go on and on and on about such a thing.,o,xxx
Ses01M_script03_2_M014,You can hardly call three glasses of liquor in a whole evening going on and on and on.,o,xxx
Ses01M_script03_2_F013,"I just, I just think it's becoming a habit with you.",o,xxx
Ses01M_script03_2_M015,"Hmm.  Well, you needn't be so grand just because you don't happen to want any at the moment, okay?",q,xxx
Ses01M_script03_2_F014,Do be quiet.,c,xxx
Ses01M_script03_2_M016,"Really, Amanda.",dag,fru
Ses01M_script03_2_F015,"Don't be stupid, what?",q,ang
Ses01M_script03_2_M017,Nothing.,ans,fru
Ses01M_script03_2_M018,Are you going out somewhere dear?,q,neu
Ses01M_script03_2_F016,"No, darling I'm just making myself fascinating for you.",ans,xxx
Ses01M_script03_2_M019,That reply has broken my heart.,s,xxx
Ses01M_script03_2_F017,Well it's a woman's duty to allure the man. Watch me a minute will you?,o,ang
Ses01M_script03_2_M020,As matter the fact that's perfectly true.,ag,xxx
Ses01M_script03_2_F018,"Oh no, it isn't.",dag,xxx
Ses01M_script03_2_M021,"Yes, it is.",dag,xxx
Ses01M_script03_2_F019,"Don't be stupid, shut up.",c,xxx
Ses01M_script03_2_M022,"You know, it's a pity you didn't have any more brandy. It would have made you just a little less disagreeable.",o,ang
Ses01M_script03_2_F020,"Oh, well that's funny.  It doesn't seem to have worked such wonders with you.",o,xxx
Ses01M_script03_2_M023,"You know what?  You snap, you snap, you snap you're like a little adder.",o,ang
Ses01M_script03_2_F021,"Adders don't snap, they sting.",dag,xxx
Ses01M_script03_2_M024,Nonsense.  They have a bag of venom behind of fangs and they snap.,dag,ang
Ses01M_script03_2_F022,They sting.,dag,ang
Ses01M_script03_2_F023,"I don't care.  I don't care, do you understand?  I don't mind if they bark and they roll about like hoops.",o,ang
Ses01M_script03_2_M025,Did you see much of Peter Burden after our divorce?,q,ang
Ses01M_script03_2_F024,"Yes, I did quite a lot.",ans,ang
Ses01M_script03_2_M026,I suppose you let him just kiss you or good deal more than too.,o,ang
