TURN,UTTERANCE,DA,EMOTION
Ses02M_script01_1_F013,To you it is and to me. You can talk yourself blue in the face but there is no body and no grave so where are you?,q,fru
Ses02M_script01_1_M014,Sit down mom; I want to talk to you.,c,xxx
Ses02M_script01_1_F014,"The trouble is the god damned newspapers, every month or so a boy turns up out of nowhere, so the next one is going to be Larry.",s,xxx
Ses02M_script01_1_M015,All right. All right. Listen to me.,c,fru
Ses02M_script01_1_M016,You know why I brought Annie here don't you?,q,neu
Ses02M_script01_1_M017,You know.,ans,neu
Ses02M_script01_1_F015,I got an idea but what's the story?,q,neu
Ses02M_script01_1_M018,I'm going to ask her to marry me.,ans,neu
Ses02M_script01_1_F016,"Well that's only your business, Chris.",o,xxx
Ses02M_script01_1_M019,No it's not only my business.,dag,fru
Ses02M_script01_1_F017,What do you want me to do; you're old enough to know your own mind.,q,fru
Ses02M_script01_1_M020,So it's all right then I'll go ahead with it?,q,fru
Ses02M_script01_1_F018,"Well, you want to make sure that your father isn't-",s,neu
Ses02M_script01_1_M021,See it isn't just my business-,s,ang
Ses02M_script01_1_F019,I'm just saying,s,fru
Ses02M_script01_1_M022,Sometimes you infuriate me you know that. Isn't it your business to if I tell dad and he throws a fit about it? You have such a talent for ignoring things.,o,xxx
Ses02M_script01_1_F020,I ignore what I got to ignore. The girl is Larry's girl.,s,xxx
Ses02M_script01_1_M023,She's not Larry's girl.,dag,fru
Ses02M_script01_1_F021,From father's point of you he isn't dead and you have no right to take his girl.,s,neu
Ses02M_script01_1_F022,"You can go on from there if you know where to go but I don't know where to go, see I don't know. So what can I do for you?",q,fru
Ses02M_script01_1_M024,"I don't know why but every time I reach out for something that I really want, I have to pull back 'cause someone else will suffer. My whole bloody life, time after time after time.",o,ang
Ses02M_script01_1_F023,You're a considerate fellow.  There's nothing wrong with that.,o,neu
Ses02M_script01_1_M025,To hell with that.,dag,ang
Ses02M_script01_1_F024,Have you asked Annie yet?,q,fru
Ses02M_script01_1_M026,I wanted to get this settled first.,ans,neu
Ses02M_script01_1_F025,How do you know she'll marry you? Maybe she feels the same way your father does.,q,neu
Ses02M_script01_1_M027,"Well, if she does then that's the end of it. From her letters I think she's forgotten him.",ans,neu
Ses02M_script01_1_M028,"I don't know, I'll find out. Then we'll trash it out with dad, right? Mom, don't avoid me.",c,sad
Ses02M_script01_1_F026,"Trouble is you don't see enough women, you never did.",o,ang
Ses02M_script01_1_M029,So what I'm not fast with women.,s,fru
Ses02M_script01_1_F027,I just don't see why it has to be Annie.,q,ang
Ses02M_script01_1_M030,Because it is.,ans,fru
Ses02M_script01_1_F028,That's a good answer but it doesn't answer anything. I mean you haven't seen her since you went away to war it's five years.,s,fru
Ses02M_script01_1_M031,"I can't help it I know her best. I mean lived next door to her my whole life. These years when I think of a wife, I think of Annie.",o,fru
Ses02M_script01_1_M032,"What do you want, a diagram?",q,xxx
Ses02M_script01_1_F029,"I don't want a diagram. He thinks he's coming back. Chris, you marry this girl you're pronouncing him dead.",ans,fru
Ses02M_script01_1_F030,"Do you know what's going to happen to your father because I don't, see?",q,fru
Ses02M_script01_1_M033,All right. All right. Mom.,a,xxx
Ses02M_script01_1_F031,Just give it some more thought.,c,xxx
Ses02M_script01_1_M034,"I've given it three years of thought. I thought that if I waited, dad would forget about Larry and we could have a regular wedding and everything happy.",o,xxx
Ses02M_script01_1_M035,"If I can't do that here well, then I'll have to get out.",o,sad
Ses02M_script01_1_F032,What the hell is this?,q,ang
Ses02M_script01_1_M036,"I'll get out. I'll get married and go live some place else, maybe New York.",ans,sad
Ses02M_script01_1_F033,"What the hell is this, are you crazy?",q,ang
Ses02M_script01_1_M037,"I've been a good son too long a good sucker, I'm through with it.",ans,ang
Ses02M_script01_1_F034,What about the business? What is this?,q,ang
Ses02M_script01_1_M038,The business?  The business doesn't inspire me.,ans,ang
Ses02M_script01_1_F035,Must you be inspired?,q,ang
Ses02M_script01_1_M039,"Yes, I like it and hour a day. If I'm going to grub for money all day long, at least in the evening I want it beautiful.",ans,ang
Ses02M_script01_1_F036,"Tell me, you'd leave the business?",q,ang
Ses02M_script01_1_M041,"Yes, on this I would.",ans,sad
Ses02M_script01_1_F037,"Well, you don't want to think like that.",o,ang
Ses02M_script01_1_M042,Then help me stay here.,c,fru
Ses02M_script01_1_F038,"All right. But you don't want to be thinking like that 'cause otherwise what did we work for, I mean the whole thing is for you, Chris, the whole shooting match is for you.",ag,xxx
Ses02M_script01_1_M043,I know I know mom. All right. Just help me stay here.,ag,fru
Ses02M_script01_1_F039,Just don't go thinking that way.,c,fru
Ses02M_script01_1_M044,"Well, I am thinking that way.",dag,fru
Ses02M_script01_1_F040,"I don't understand you, do I?",q,fru
Ses02M_script01_1_M045,"No, you don't. I'm a pretty tough guy.",ans,xxx
Ses02M_script01_1_F041,"Yea, I can see that.",ag,sad
Ses02M_script01_2_F000,Why did he invite her here?,q,ang
Ses02M_script01_2_M000,Why does that bother you?,q,xxx
Ses02M_script01_2_F001,She's been in New York three and half years why all of a sudden-,ans,ang
Ses02M_script01_2_M001,"Well, maybe he just wanted to see her again.",o,neu
Ses02M_script01_2_F002,Nobody comes seven hundred miles just to see.,o,ang
Ses02M_script01_2_M002,"What do you mean? He lived next door to the girl all his life, why wouldn't he want to see her again?",q,fru
Ses02M_script01_2_M003,"Don't look at me like that, he didn't tell me any more than he told you.",s,fru
Ses02M_script01_2_F003,He's not going to marry her.,c,ang
Ses02M_script01_2_M004,How do you know he's even thinking of it?,q,neu
Ses02M_script01_2_F004,It's got that all about it.,ans,xxx
Ses02M_script01_2_M005,"Well, so what?",q,neu
Ses02M_script01_2_F005,What's going on here Joe?,q,ang
Ses02M_script01_2_M006,"All right. Now, listen kid-",b,xxx
Ses02M_script01_2_F006,-She's not his girl Joe; she knows she's not.,s,ang
Ses02M_script01_2_M007,You can't read her mind.,o,neu
Ses02M_script01_2_F007,"Then why is she still single, I mean New York is full of men, why isn't she married? Probably a hundred people told her she's crazy but she's waited.",o,fru
Ses02M_script01_2_M008,How do you know why she has waited?,q,fru
Ses02M_script01_2_F008,"She knows what I know, that's why. She's faithful as a rock. In my worst moments I think of her waiting and I know again that I'm right.",ans,fru
Ses02M_script01_2_M009,"Look it's a nice day, what are we arguing for?",q,fru
Ses02M_script01_2_F009,"Nobody in this house dares take her faith away Joe. Strangers might, but not his father, not his brother.",ans,fru
Ses02M_script01_2_M010,What do you want me to do about it?,q,fru
Ses02M_script01_2_F010,"I want you to act like he's coming back, both of you. Don't you think I haven't noticed since he invited her, I won't stand for any nonsense",ans,ang
Ses02M_script01_2_M011,But Kate,b,fru
Ses02M_script01_2_F011,"Because if he's not coming back, I'll kill myself. And laugh -- laugh at me but",s,fru
Ses02M_script01_2_F012,"why did that happen the very night she came back she sleeps in his room and suddenly his memorial breaks to pieces, just look at it, look.",s,xxx
Ses02M_script01_2_M012,Calm yourself.,c,fru
Ses02M_script01_2_F013,I need you to believe with me; I can't stand all alone.,o,sad
Ses02M_script01_2_M013,Calm yourself.,c,fru
Ses02M_script01_2_F014,"Even last week there was a man who showed up in Detroit missing longer than Larry, you read it yourself.",s,fru
Ses02M_script01_2_M014,All right. All right. Calm yourself.,c,fru
Ses02M_script01_2_F015,Just you above all need to believe.,o,fru
Ses02M_script01_2_M015,"Wait, why my above all?",q,xxx
Ses02M_script01_2_F016,Don't stop believing.,ans,fru
Ses02M_script01_2_M016,"What does that mean, me above all?",q,ang
Ses02M_script01_2_M017,Look at you -- look at you shaking.,s,ang
Ses02M_script01_2_F017,I can't help it.,s,fru
Ses02M_script01_2_M018,"What have I got to hide? What the hell is the matter with you, Kate?",q,fru
Ses02M_script01_3_F000,You're the only one I know who loves his parents.,o,xxx
Ses02M_script01_3_M000,"I know, it went out of style, didn't it?",q,hap
Ses02M_script01_3_F001,It's all right.  It's a good thing.,ans,hap
Ses02M_script01_3_F002,"You know, it's lovely here, the air is sweet.",o,hap
Ses02M_script01_3_M001,You're not sorry you came?,q,xxx
Ses02M_script01_3_F003,"No, not sorry.  But, um. But I'm not gonna stay.",ans,hap
Ses02M_script01_3_M002,Why?,q,xxx
Ses02M_script01_3_F004,"For one thing, your mother as much as told me to go.",ans,xxx
Ses02M_script01_3_M003,Oh.,dag,xxx
Ses02M_script01_3_F005,"You saw that.  I mean and then, well, you've been kind of, um--",s,xxx
Ses02M_script01_3_M004,What?,q,sur
Ses02M_script01_3_F006,"Well, kind of embarrassed ever since I got here.",ans,xxx
Ses02M_script01_3_M005,"The trouble is, I planned on sort of sneaking up on you on a period of a week or so.  But they take it for granted that we're all set.",s,fru
Ses02M_script01_3_F007,"I knew they would, your mother anyway.",ag,hap
Ses02M_script01_3_M006,How'd you know?,q,xxx
Ses02M_script01_3_F008,"Well, from her point of view, why else would I come?",ans,neu
Ses02M_script01_3_M007,"Oh.  Would you want to?  I guess you know, this is why I asked you to come.",o,xxx
Ses02M_script01_3_F009,I guess this is why I came.,o,hap
Ses02M_script01_3_M008,"Ann, I love you.  I love you a great deal.  I love you.",o,xxx
Ses02M_script01_3_M009,I have no imagination.  That's all I know to tell you.,s,xxx
Ses02M_script01_3_M010,I'm embarrassing you and I didn't want to tell it to you here.  I wanted some place we'd never been before.  A place where we'd be brand new to each other.,o,exc
Ses02M_script01_3_M011,"You feel wrong here, don't you?  This yard, this chair.  I want you to be ready for me.  I don't want to have to win you away from anything.",o,xxx
Ses02M_script01_3_F010,"Oh, Chris, I've been ready for a long, long time.",o,xxx
Ses02M_script01_3_M012,And he's gone forever.  You're sure?,q,xxx
Ses02M_script01_3_F011,I almost got married two years ago.,ans,xxx
Ses02M_script01_3_M013,Why didn't you?,q,sur
Ses02M_script01_3_F012,"Well, you started to write me",ans,hap
Ses02M_script01_3_M014,You felt something that far back?,q,exc
Ses02M_script01_3_F013,Every day since.,ans,hap
Ses02M_script01_3_M015,"Ann, why didn't you let me know?",q,exc
Ses02M_script01_3_F014,"Well, I was waiting for you.  I mean, till then you never wrote and when you did, what did you say?  I mean, you can sure be ambiguous sometimes, you know?",ans,xxx
Ses02M_script01_3_M016,"Give me a kiss, Anne.  Give me a-",c,xxx
Ses02M_script01_3_M017,"God, I kissed Annie.  How long--how long I've been waiting to kiss you.",o,xxx
Ses02M_script01_3_F015,"I'll never forgive you.  Why did you wait all these years?  I mean, all I did was sit and wonder if I was crazy for thinking of you.",o,xxx
Ses02M_script01_3_M018,"Oh, Annie, we're gonna live now.  I'm gonna make you so happy.",o,xxx
Ses02M_script01_3_F016,Not like that you're not.,o,xxx
Ses02M_script01_3_M019,I kissed you.,s,xxx
Ses02M_script01_3_F017,"Like Larry's brother.  Do it like you, Chris.  What is it?",q,xxx
Ses02M_script01_3_M020,Let's drive someplace.  I want to be alone with you.,s,sad
Ses02M_script01_3_F018,"No.  What is it, Chris. Your mother?",q,xxx
Ses02M_script01_3_M021,No.  Nothing like that.,ans,sad
Ses02M_script01_3_F019,"Well, what's wrong?  I mean, even in your letters there was some--something ashamed.",q,sad
Ses02M_script01_3_M022,"Yeah, I suppose I have been.  But it's going from me.",ans,sad
Ses02M_script01_3_F020,You've gotta tell me.,c,xxx
Ses02M_script01_3_M023,I don't know how to start.,s,xxx
Ses02M_script01_3_F021,It wouldn't work this way.,s,sad
Ses02M_script01_3_M024,"It's all mixed up with so many other things.  You remember overseas, I was in charge of a company?",q,xxx
Ses02M_script01_3_F022,"Yeah, sure.",ans,xxx
Ses02M_script01_3_M025,"Well, I lost them.",s,sad
Ses02M_script01_3_F023,How many?,q,xxx
Ses02M_script01_3_M026,Just about all.,ans,sad
Ses02M_script01_3_F024,gee.,b,xxx
Ses02M_script01_3_M027,It takes some time for a guy to toss that off.  'Cause they weren't just men.,o,sad
Ses02M_script01_3_M028,"For instance, this one time, it had been raining several days and this kid came to me and gave me his last pair of dry socks.  I put them in pocket.  It's only a little thing, but those are the kind of guys I had.",s,sad
Ses02M_script01_3_M029,"They didn't die, they killed themselves for each other.  I mean that exactly.  I mean, a little more selfish and they'd have been here today.",o,sad
Ses02M_script01_3_M031,"To show that, to bring that onto the Earth again, like some kind of monument and everyone can feel it standing behind him and it would make a difference to him.",o,sad
Ses02M_script01_3_M032,"Then I came back and it was incredible.  There was no meaning in it here. I mean, the whole thing to them seemed like it's sort of a bus accident.  I went to work with Dad and that rat race again.",s,sad
Ses02M_script01_3_M033,"And I felt what you said, ashamed somehow 'cause nobody had changed at all.  It seemed to make suckers out of a lot of guys.  I felt wrong to be alive to open the new bank book, drive the new car, see the new refrigerator.",s,sad
Ses02M_script01_3_M034,"I mean, you can take those things out of a war, but when you drive that car, you've gotta realize that it came out of the love a man can have for a man.  You've gotta be a little better because of it.",o,sad
Ses02M_script01_3_M035,Otherwise all you have is really loot and there's blood on it.  And I didn't want to take any of that.  And I guess that included you.,o,sad
Ses02M_script01_3_F025,Do you still feel that way?,q,sad
Ses02M_script01_3_M036,I want you now Annie.,ans,neu
Ses02M_script01_3_F026,"Cause you mustn't feel that way.  Because you have a right to everything you have, Chris.  Everything, you understand that?  Me too.",o,sad
Ses02M_script01_3_F027,"I mean, and your money, there's- there's nothing wrong with your money.  I mean, your father put hundreds of planes in the air.  A man should be paid for that.",o,sad
Ses02M_script01_3_M037,I know Annie.  I'm gonna make a fortune for you.,ag,xxx
Ses02M_script01_3_F028,What'll I do with a fortune?,q,hap
Ses02M_script02_1_M000,What time is it? They're supposed to run around midnight.,q,exc
Ses02M_script02_1_M001,"God, this great, isn't it? Like look at the night we go here, it couldn't be better.",o,exc
Ses02M_script02_1_M002,"I would have wanted to go a little further up the coast, get away from the lights and the people but I was afraid we'd miss it.",o,xxx
Ses02M_script02_1_M003,How you doing?,q,exc
Ses02M_script02_1_F000,Fine.,ans,neu
Ses02M_script02_1_M004,"Is that -- is that, no? Was that just foam? I can't even tell.",s,exc
Ses02M_script02_1_M005,"Although, I guess you can't tell it probably isn't them. Probably be unmistakable don't you think?",q,exc
Ses02M_script02_1_M006,How you doing? You know what I forgot? I forgot to bring my flashlight. How - how could I forget to bring my flashlight? How could I be so stupid?,s,exc
Ses02M_script02_1_F001,What flashlight?,q,neu
Ses02M_script02_1_M007,"You know the flashlight, the silver one, there is only one, isn't there?",ans,fru
Ses02M_script02_1_F002,That's not your flashlight.,s,fru
Ses02M_script02_1_M008,Who's is it?,q,fru
Ses02M_script02_1_F003,It's ours; it's mine too.,ans,fru
Ses02M_script02_1_M009,"Oh well, sure, yes.",ag,xxx
Ses02M_script02_1_F004,But you kept saying my flashlight as if somehow it's just yours. I mean how is it supposed to make me feel?,q,fru
Ses02M_script02_1_M010,"No. No. Of course our flashlight yours and mine. Mi flashlight, es su flashlight, naturally.",ag,xxx
Ses02M_script02_1_M011,How could we forget to bring it?  I hope the moon stays out.,o,xxx
Ses02M_script02_1_M012,"I wonder do they always run during a full moon? I can't remember if it was full last year, do you remember?",q,xxx
Ses02M_script02_1_F005,Yea.,ans,neu
Ses02M_script02_1_M013,"You cold, you want my jacket? We should've - we should've brought our blanket, our blanket, how could we forget to bring the blanket?",s,exc
Ses02M_script02_1_M014,"Oh, a six-pack, that's, should've brought a -- a six-pack be just the ticket right now. How could I forget,",s,exc
Ses02M_script02_1_M015,"oh man. Like a kid, it's amazing I got out of the house with my fly zipped.",o,exc
Ses02M_script02_1_M016,You think they can hear us talk or feel the vibrations in the sand when we move around?,q,exc
Ses02M_script02_1_F006,I'm cold.,s,neu
Ses02M_script02_1_M017,What you want my jacket?,q,xxx
Ses02M_script02_1_F007,It's after eleven. Let's just go home.,s,fru
Ses02M_script02_1_M018,"Are you kidding, we'd miss it. We, we just got here. What's the point in coming down here if we just turn around and go home?",q,fru
Ses02M_script02_1_F008,There is no point in coming down here.,ans,fru
Ses02M_script02_1_M019,Right.,b,xxx
Ses02M_script02_1_F009,That's my point.,s,fru
Ses02M_script02_1_M020,That's my point too.,ag,xxx
Ses02M_script02_1_F010,So let's go.,c,fru
Ses02M_script02_1_M021,No. No. That's not my point. The point is there is no point in coming down here if we just leave. Don't you want to see it?,dag,xxx
Ses02M_script02_1_F011,Not particularly.,ans,neu
Ses02M_script02_1_M022,Why not?,q,sur
Ses02M_script02_1_F012,"I don't, it's just stupid.",ans,fru
Ses02M_script02_1_M023,"Honey, this is a natural phenomenon. I mean it only happens once a year.",s,exc
Ses02M_script02_1_M024,"Think about the people in Kansas, they- they'd have to get a plane ticket and hotel reservations to see this. We live forty minutes away it's too good to pass up.",s,exc
Ses02M_script02_1_F013,"Pass up what? These little fish swim onto the beach flop around and swim away, and then they die.",s,fru
Ses02M_script02_1_M025,"Yea, but that moment on the beach is the highlight of their little lives. I mean all that flopping is laying eggs or what do you, mating or spotting or something like that.",s,exc
Ses02M_script02_1_M026,"This is a big night for these guys, life's last orgy.",o,exc
Ses02M_script02_1_F014,What are you so excited about? I mean it's not a moon landing we're talking about here it's fish. It's a fish nobody even eats.,o,fru
Ses02M_script02_1_M027,Yes they do.,dag,fru
Ses02M_script02_1_F015,Augie,b,fru
Ses02M_script02_1_M028,"Okay. But it's fish that do something none of the other fish do. Like the swallows returning to Capistrano, or the Lemmings throwing themselves off the cliffs",s,exc
Ses02M_script02_1_M029,"you know there is like, there is a certain mystery here, a magic, a bit of the unexplainable. I don't see how you cannot be interested.",o,exc
Ses02M_script02_1_F016,I'm just not.,s,sad
Ses02M_script02_1_M030,For real?,q,sur
Ses02M_script02_1_F017,Yes.,ans,neu
Ses02M_script02_1_M031,I don't get it. The first time we came here you said it was the best night of your life.,s,xxx
Ses02M_script02_1_M032,"And then last year I remember specifically you were so excited that you stubbed your toe on the way pushing me out of the house, and you didn't even notice until we got in the car.",s,fru
Ses02M_script02_1_F018,"Last year you'll also remember our shoes got wet, I got sand in my panties, you got a sore throat, we got into a big fight over nothing, and we didn't see the Grunions.",s,ang
Ses02M_script02_1_M033,We weren't in a good spot.,o,xxx
Ses02M_script02_1_F019,We didn't see them the first time either.,s,fru
Ses02M_script02_1_M034,We just weren't in a good spot; this is a much better spot. I've got good instincts for these things.,o,fru
Ses02M_script02_1_M035,"There is that, oh no that's just seaweed, isn't it?",q,exc
Ses02M_script02_1_M036,"This is, this is great, isn't it? I wouldn't miss this for anything. Now listen to this, I know you're not interested but just listen.",c,exc
Ses02M_script02_1_M037,"Out there somewhere there is this huge mass of silver fish headed this way,",s,exc
Ses02M_script02_1_M038,"they don't why, we don't know why. They didn't take a vote or anything; they didn't get a map or an invitation.",s,exc
Ses02M_script02_1_M039,"Just all as one. This little time sensitive firecracker, instinctual firecracker in their body just went off and all as one they turned and formed a line as long the California coast and started swimming. They're swimming right now as if that's the only thing that matters.",s,exc
Ses02M_script02_1_M040,"It's single mindedness, with no mind, it's urgency that's pure urge, they don't know what drives them. They don't ask it a name or ask it a question,",o,exc
Ses02M_script02_1_M041,"they just turn as one and start the swim and brings them right here to this spot where we stand, for a massive celebration of sex and death.",s,exc
Ses02M_script02_1_M042,Look at me; I'm giving myself goose bumps all my hairs are popping up.,s,exc
Ses02M_script02_1_F020,That's the wind.,s,neu
Ses02M_script02_1_M043,"Well, so what do you think?",q,xxx
Ses02M_script02_1_F021,About what?,q,neu
Ses02M_script02_1_M044,What I was saying.,ans,xxx
Ses02M_script02_1_F022,It's ridiculous.,o,fru
Ses02M_script02_2_M000,So what do you think?,q,neu
Ses02M_script02_2_F000,About what?,q,xxx
Ses02M_script02_2_M001,What I was saying.,ans,neu
Ses02M_script02_2_F001,It's ridiculous.,o,fru
Ses02M_script02_2_M002,Certainly it's not. Slightly exaggerated scientific fact.,dag,neu
Ses02M_script02_2_F002,It's PR. Someone sold you a bill of goods that this wonderful event is going to take place on the beach.,o,xxx
Ses02M_script02_2_M003,"Well, I'm not the only one look at all these people.",dag,xxx
Ses02M_script02_2_F003,"Yea, sure everyone was sold the same story. I mean it keeps us all excited, keeps us coming back for more, keeps us thinking that life is going to start any second now if we can just get in on the action and find the right spot.",o,xxx
Ses02M_script02_2_M004,Are we talking about the same thing?,q,xxx
Ses02M_script02_2_F004,I'm sorry but it's still just fish to me.,ans,xxx
Ses02M_script02_2_M005,"Carla, can I ask you something? Don't take this wrong but are you having your period?",q,fru
Ses02M_script02_2_F005,Goddamn it Augie don't ask me that. I hate it when you ask me that. You always ask me that. It's insulting.,ans,ang
Ses02M_script02_2_M006,"Well, what's bugging you?",q,fru
Ses02M_script02_2_F006,We just have different ideas of what this evening is supposed to look like.,ans,ang
Ses02M_script02_2_M007,"There is nothing to it, we come here, the Grunion arrive, then do their little fish business, we go oh ah look, they go home, we go home.",s,fru
Ses02M_script02_2_F007,For heavens sake we are not going to see the Grunions.,o,fru
Ses02M_script02_2_M008,Why not?,q,fru
Ses02M_script02_2_F008,"We never do, do we? I mean have we ever?",q,fru
Ses02M_script02_2_M009,We've missed them twice; that's not ever.,ans,fru
Ses02M_script02_2_F009,"Twice is every time we've tried, that's ever.",s,fru
Ses02M_script02_2_M010,"Well, we'll see them this year.",o,neu
Ses02M_script02_2_F010,"No we won't; it's pointless. It's like waiting up to see Santa Claus,",dag,fru
Ses02M_script02_2_F011,I mean I feel like my whole life is going to be spent standing on the beach waiting for the fish to show up with my eyes open and my hands clasped expectantly and the fish won't show up.,o,ang
Ses02M_script02_2_M011,I thought you wanted to see them.,o,fru
Ses02M_script02_2_F012,You don't understand anything I'm saying.,s,fru
Ses02M_script02_2_M012,No of course not.,dag,fru
Ses02M_script02_2_F013,"I did want to see them, I always do. I mean I keep thinking that this is going to be the time and it never is.",o,ang
Ses02M_script02_2_M013,"It's just fish, I mean nothing to get traumatized over.",o,xxx
Ses02M_script02_2_F014,For heavens sake this isn't about fish.,s,fru
Ses02M_script02_2_M014,All right. I've been trying to work this backwards but I cannot seem to pinpoint the moment that we took a turn for the worst.,s,fru
Ses02M_script02_2_M015,"You were fine during the phone call from Marge, dinner was okay, doing the dishes was no problem, let's see, I took a shower, you watched the news, you said",s,neu
Ses02M_script02_2_M016,"the Grunion are running tonight, I said ""great, let's go, I feel lucky,""",s,neu
Ses02M_script02_2_M017,"okay so I'm getting on my jacket and putting out the animals, getting the car out of the garage-",s,neu
Ses02M_script02_2_F015,Do you remember the first time we came to see it? It was about four years ago right after we got married.,s,sad
Ses02M_script02_2_F016,"We thought I was pregnant and we opened a bottle of champagne but no glasses, you asked me to dance, we kicked off our shoes and you popped the cork.",s,sad
Ses02M_script02_2_F017,And when we were dancing you said the softest most intimate things to me right into my ears so I could feel them as much as hear them,s,sad
Ses02M_script02_2_F018,"and I remember thinking that this is it you know. At last, at last I am as happy as I am supposed to be",s,sad
Ses02M_script02_2_M018,Wait a minute I've got it,c,xxx
Ses02M_script02_2_F019,"Just dancing barefoot in the sand, drinking champagne out of the bottle.",s,sad
Ses02M_script02_2_M019,"It was in the car, right? Driving past the Knickerbocker Liquor Locker you said, let's get some champagne and I said times are wasting or something like that, right?",q,exc
Ses02M_script02_2_M020,"Of course, I see it now; you want this to be like that other time, right? That's it, right?",q,exc
Ses02M_script02_2_F020,I'd rather not remember some things. I would rather not hope for some things.,ans,sad
Ses02M_script02_2_M021,"Yea. Okay, sure, no. I see. Listen, you want to dance?",q,neu
Ses02M_script02_2_F021,No.,ans,sad
Ses02M_script02_2_M022,You want to go get some champagne?,q,neu
Ses02M_script02_2_F022,No.,ans,sad
Ses02M_script02_2_M023,Take off our shoes?,q,neu
Ses02M_script02_2_F023,No.,ans,xxx
Ses02M_script02_2_M024,"What, you want me to breathe in your ear?",q,xxx
Ses02M_script02_2_F024,No.,ans,xxx
Ses02M_script02_2_M025,Get married again?,q,neu
Ses02M_script02_2_F025,No.,ans,fru
Ses02M_script02_2_M026,What? What? You want a divorce?,q,fru
Ses02M_script02_2_F026,No.,ans,fru
Ses02M_script02_2_M027,A vacation?,q,fru
Ses02M_script02_2_F027,No.,ans,fru
Ses02M_script02_2_M028,"A new carpet? A poodle, a ice cream, backrub, a suicide pact, what, what Carla, what the hell do you want?",q,fru
Ses02M_script02_2_F028,I want something to turn out the way that it supposed to.,ans,fru
Ses02M_script02_2_M029,"Well welcome to the human race, all right. Do you think this is what I had in mind when I proposed? You think I had this great fantasy going that four years down the road we'd come to the beach and yell at each other over fish?",q,ang
Ses02M_script02_2_M030,"You think I knew that there be times when you'd look at me like I'm a used Kleenex, or that I'd look at you and think holy hell when is the next flight to Alaska?",s,xxx
Ses02M_script02_2_M031,"No, no, just like you I thought it was going to be all like peaches and roses and sand in our toes, and wind in our hair, and the fish will always come and the bills will pay themselves and we'll have three, fat, rosy kids and ha-ha baby the joke is on us",o,fru
Ses02M_script02_2_M032,"cause you know what you get Carla, you know what you get? This.",s,fru
Ses02M_script02_2_F029,"This? What, what is this? This isn't even anything.",s,fru
Ses02M_script02_2_M033,"Yes, it is.",dag,xxx
Ses02M_script02_2_F030,"I'm sure, this is standing on the beach, this is waiting, this is fighting.",o,fru
Ses02M_script02_2_M034,Right.,ag,xxx
Ses02M_script02_2_F031,"Well, but this isn't anything like I thought anything would be like.",o,sad
Ses02M_script02_2_M035,"No, I know. Me neither.",ag,sad
Ses02M_script02_2_F032,I mean it's -- this is just this. I mean it includes a lot and everything but isn't something else. Do you have any idea what I'm trying to say?,q,fru
Ses02M_script02_2_M036,I'm doing the best I can.,ans,xxx
Ses02M_script02_2_F033,I know that Augie. Really I do.,ag,xxx
Ses02M_script02_2_F034,"I know that you meant this to be special and nice, and there's the sand and the moon and everything but I just couldn't help thinking about being somewhere else.",o,sad
Ses02M_script02_2_M037,Maybe if you were with somebody else too.,o,sad
Ses02M_script02_2_F035,I didn't say that.,dag,xxx
Ses02M_script02_2_M038,"No, I know. But still, I know I don't make you happy.",ag,sad
Ses02M_script02_2_F036,"For heavens sake, whatever I'm doing I'd rather be doing it with you.",o,xxx
Ses02M_script02_2_M039,Yeah?,q,xxx
Ses02M_script02_2_F037,Don't be ridiculous. I mean don't you know that?,q,hap
Ses02M_script02_2_F038,"You're the one who probably wishes he was with someone else, someone who knew how to enjoy herself and didn't take everything so hard.",o,sad
Ses02M_script02_2_M040,"Now that you mention it. No, I don't.",dag,hap
Ses02M_script02_2_F039,"Okay.  Fine, so we're in the wrong spot but we're with the right person.",o,xxx
Ses02M_script02_2_M041,I don't know it seemed like a pretty good spot to me. Look at the moon - view the moon view I got from here.,o,hap
Ses02M_script02_2_F040,"Yes, I noticed that. It looks pretty on the water doesn't it? Big old white moon.",o,xxx
Ses02M_script02_2_M042,What have we got here?,s,hap
Ses02M_script02_2_F041,"Augie, you brought refreshments.",s,xxx
Ses02M_script02_2_M043,It's not champagne.,s,xxx
Ses02M_script02_2_F042,"Well, I guess we don't need glasses.",s,hap
Ses02M_script02_2_M044,You still cold? Do you want my jacket? Do you want to go home?,q,xxx
Ses02M_script02_2_F043,No. No. I think you might be right. I think this may be the spot after all.,ans,xxx
Ses02M_script02_2_F044,"Augie, I'm sorry.",ap,sad
Ses02M_script02_2_M045,"Shh, if we're very quiet the fish might come.",o,hap
Ses02M_script02_2_F045,Or not.,o,hap
Ses02M_script02_2_M046,Or not.,ag,hap
Ses02M_script02_2_F046,Hmm.,b,neu
Ses02M_script03_1_M000,Good God.,s,fea
Ses02M_script03_1_F000,Do you think it's them?,q,xxx
Ses02M_script03_1_M001,I wonder.,ans,xxx
Ses02M_script03_1_F001,"Well, nobody knows we're here except Freda and she wouldn't ring up.",s,xxx
Ses02M_script03_1_M002,Must be them then.,o,fea
Ses02M_script03_1_F002,What are we going to do?,q,exc
Ses02M_script03_1_M003,"We're all right darling, aren't we whatever happens?",s,fea
Ses02M_script03_1_F003,Now and always sweet.,ag,hap
Ses02M_script03_1_M004,I don't care then.,s,xxx
Ses02M_script03_1_F004,It's bound to come sooner or later.,s,xxx
Ses02M_script03_1_M005,Hello? Hello? What? Wrong number.,s,exc
