TURN,UTTERANCE,DA,EMOTION
Ses03M_script01_3_F021,Not like that you're not.,o,hap
Ses03M_script01_3_M022,I kissed you.,s,xxx
Ses03M_script01_3_F022,Like Larry's brother.  Do it like you Chris.,o,xxx
Ses03M_script01_3_M023,"Nothing.  Hey, let's drive somewhere.  I want to be alone with you.",ans,sad
Ses03M_script01_3_F023,What is it?,q,xxx
Ses03M_script01_3_F024,"No, what is it?  Your mother?",q,xxx
Ses03M_script01_3_M024,"No, nothing, nothing like that.",ans,xxx
Ses03M_script01_3_F025,"Tell me what's wrong.  I mean, even in your letters you seemed ashamed.",q,xxx
Ses03M_script01_3_M025,"Well, yes I guess I've been ashamed but, it's going from me.",ans,xxx
Ses03M_script01_3_F027,Okay.  It wouldn't work like this?,s,xxx
Ses03M_script01_3_M027,You remember overseas I was in command of a company?,q,sad
Ses03M_script01_3_F028,"Yeah, sure.",ans,xxx
Ses03M_script01_3_M028,Well I lost them.,s,sad
Ses03M_script01_3_F029,How many?,q,sad
Ses03M_script01_3_M029,Just about all.,ans,sad
Ses03M_script01_3_F030,Geez.,b,sad
Ses03M_script01_3_M030,Takes a little while to toss that off cause they weren't just men.,o,sad
Ses03M_script01_3_M033,A little more selfish and they'd still be here today.  And I got this idea watching them go down.  See everything was being destroyed but there was one new thing that was being created.,o,sad
Ses03M_script01_3_M034,"It was a kind of responsibility, man for man.  You understand me?",o,sad
Ses03M_script01_3_M035,And to show that and to bring that onto the earth again like some sort of monument standing right behind all of us and we could feel it and it would make a difference to him.,o,sad
Ses03M_script01_3_M036,And then I came here and it was incredible.  There was no meaning in it here.  The whole thing to them was a kind of bus accident.,s,sad
Ses03M_script01_3_M037,"And I went to work with dad and that rat race again and I felt what you said, ashamed.  Somehow because nobody was changed at all.",s,sad
Ses03M_script01_3_M038,"It seemed to make a sucker out of a lot of guys.  I felt wrong to be alive.  I felt wrong to have that new checkbook,",s,sad
Ses03M_script01_3_M039,"open that new bank account, drive the new car and see the new refrigerator",s,sad
Ses03M_script01_3_M040,"cause you can take those things out of the war.  But you got to know, when you drive that car that it came out of the love that a man can have for a man and you got to be a little bit better because of that.",o,sad
Ses03M_script01_3_M041,Otherwise what you have is loot and there's blood on it.,o,sad
Ses03M_script01_3_M042,And I didn't want to take any of it and I guess that included you.,o,sad
Ses03M_script01_3_F031,And you still feel that way?,q,sad
Ses03M_script01_3_M043,I want you now Annie.,ans,xxx
Ses03M_script01_3_F032,Cause you must not feel that way again.  You hear me?  You can't.  You deserve everything you have Chris.,o,xxx
Ses03M_script01_3_F033,"that includes me too, I mean and the money, you have right to that money.  Your father put planes up in the air, good planes and he deserves it, you should be proud of that.  A man should be paid for that.",o,sad
Ses03M_script01_3_M044,[GARBAGE] Annie,ag,xxx
Ses03M_script01_3_M045,Annie I'm going to make a fortune for you.,o,hap
Ses03M_script01_3_F034,What am I going to do with a fortune?,q,hap
Ses03M_script01_3_M046,Buy some hats?,q,hap
Ses03M_script02_1_M000,"Hey, what time is it?  This pokes around midnight right?  God this is great isn't it?",q,exc
Ses03M_script02_1_M001,Look at the night we got.  I wouldn't trade this for anything.,o,exc
Ses03M_script02_1_M003,"Is that, is that, nah, is that just Paul?  I can't even tell.",s,exc
Ses03M_script02_1_M004,"But if I can't tell, it probably isn't them isn't it?  Probably would be unmistakable wouldn't you think?  How are you doing?",q,exc
Ses03M_script02_1_M005,"Oh, you know what I forgot?  I forgot my flashlight.  How could I be so stupid?  I should've brought my flashlight.",s,exc
Ses03M_script02_1_F001,What flashlight?,q,xxx
Ses03M_script02_1_M006,"You know, the flashlight, the silver one?  There's only one isn't there?",ans,xxx
Ses03M_script02_1_F002,It's not your flashlight.,s,xxx
Ses03M_script02_1_M007,"Well, whose is it?",q,xxx
Ses03M_script02_1_F003,It's ours.  Mine too.,ans,xxx
Ses03M_script02_1_M009,"No.  Of course, our flashlight.  Yours and mine.  Me flashlight is su flashlight, naturally.",ag,xxx
Ses03M_script02_1_M010,How could we have not thought to bring it?  I hope the moon stays out.,o,xxx
Ses03M_script02_1_M011,Was it a full moon last year when they were running?  I can't remember.  Do you remember?,q,xxx
Ses03M_script02_1_F005,Yes.,ans,neu
Ses03M_script02_1_M012,Are you cold?  Do you want my jacket?,q,xxx
Ses03M_script02_1_M013,"We should've brought the blanket, our blanket.",s,xxx
Ses03M_script02_1_M014,"God.  Oh, you know what would be good right about now?  A six-pack.  A six-pack would be just the ticket.",s,exc
Ses03M_script02_1_M015,"I'm so stupid, I should've brought a six-pack.  God, I'm like a little kid.  It's amazing I get out of the house with my fly zipped up. Oh- [LAUGHTER]",o,exc
Ses03M_script02_1_M016,I wonder if they can hear us talk?  Or feel the vibrations in the sand when we move around?,q,exc
Ses03M_script02_1_F006,"Look, I'm cold.",s,xxx
Ses03M_script02_1_M017,Do you want my jacket?,q,neu
Ses03M_script02_1_F007,"It's past eleven, let's go.",ans,fru
Ses03M_script02_1_M018,What?  Are you kidding me?  We just got here.  We miss it.  What's the point of coming down here if we just turn around and go home?,q,xxx
Ses03M_script02_1_F008,There is no point in coming down here.,ans,fru
Ses03M_script02_1_M019,Right.,b,xxx
Ses03M_script02_1_F009,That's my point.,s,fru
Ses03M_script02_1_M020,That's my point too...No.  No.  That's not my point.  My point is what's the point if we come down here if we just turn around and leave?,ag,fru
Ses03M_script02_1_F010,So let's go.,c,xxx
Ses03M_script02_1_M022,Why not?,q,xxx
Ses03M_script02_1_F012,I don't know.  I just don't.,ans,xxx
Ses03M_script02_1_M023,"Honey, this is a natural phenomenon.  It only happens once a year.  I mean think about the people in Kansas, they would have to get hotel reservations and plane tickets to come and see this.  We're only forty minutes away.  This is too good to pass up.",s,exc
Ses03M_script02_1_F013,"Pass up what?  These fish swim up to shore, on the beach and then they flop around a little, they swim away and then they die.",s,fru
Ses03M_script02_1_M024,"Well this is like the highlight, the one night of their lives and that flopping around, that's laying eggs or spawning or mating or whatever you call it.",s,exc
Ses03M_script02_1_M025,"But this is the big night for these guys.  Their last, life's last orgy.",o,exc
Ses03M_script02_1_F014,"What are you getting so excited about?  I mean, it's not like it's like the landing on the moon or something.  I mean, it's just fish, fish that nobody eats.",o,xxx
Ses03M_script02_1_M026,Yeah they do.,dag,exc
Ses03M_script02_1_F015,Augie.,b,fru
Ses03M_script02_1_M027,"Okay.  But it's fish that do something that no other fish do.  Like the swallows in Capistrano or the Lemmings that throw themselves off the cliffs, there's magic here and some mystery and a little bit of unexplainable.",s,exc
Ses03M_script02_1_M028,"I mean, I can't see how you can not be interested.",o,xxx
Ses03M_script02_1_F016,I'm just not.,s,neu
Ses03M_script02_1_M029,For real?,q,xxx
Ses03M_script02_1_F017,Yes.,ans,xxx
Ses03M_script02_1_M030,"I don't get it.  I mean the first time we came to see it, you said it was the best night of your life.",s,xxx
Ses03M_script02_1_M031,And last year when we came you ran out of the house so fast you stubbed your toe and you didn't even notice it until we got in the car.,s,xxx
Ses03M_script02_1_F018,"You also could remember that I got sand in my panties, we got in an argument over nothing, you got a sore throat and we didn't even get to see the Grunions.",s,fru
Ses03M_script02_1_M032,Okay.  We're in a good spot.,o,xxx
Ses03M_script02_1_F019,You didn't see them the first time either.,s,fru
Ses03M_script02_1_M033,"We just weren't in the good spot.  This is a much better spot.  You know, I have a good instincts for these things.",o,fru
Ses03M_script02_1_M034,"Look, is that...no is that just seaweed?",q,exc
Ses03M_script02_1_M035,"You know, this is great isn't it?  You know, I wouldn't trade this for anything.",o,exc
Ses03M_script02_1_M036,"I mean, think about this, I know you're not interested but just think about this for a minute.",c,exc
Ses03M_script02_1_M037,"Somewhere out there, there's this huge silver mass of fish heading this way, they don't why, we don't know why, they just some little instinctual fire cracker went off in their bodies...",s,exc
Ses03M_script02_1_M038,"...like and they all just turned at once and formed a line as long as the California coast and started swimming this way.  They didn't, you know, they didn't make a decision, they didn't, you know, have boats or anything.  No one sent them an invitation or a map, they just started swimming as if that's the only thing that matters.",s,exc
Ses03M_script02_1_M039,"It's single mindedness with no mind.  It's urgency that's pure urge and they don't, they don't ask it a question, they don't give it a name, they just swim.",o,exc
Ses03M_script02_1_M040,They just start swimming to this place right here where we stand for massive celebration of sex and death.,s,exc
Ses03M_script02_1_M041,"Oh, I'm giving myself goose bumps.  Look, all my hairs are standing up.",s,exc
Ses03M_script02_1_F020,That's the wind.,s,xxx
Ses03M_script02_1_M042,[BREATHING] So what do you think?,q,exc
Ses03M_script02_1_F021,About what?,q,xxx
Ses03M_script02_1_M043,About what I just said?,ans,exc
Ses03M_script02_2_M000,So what do you think?,q,exc
Ses03M_script02_2_F000,About what?,q,ang
Ses03M_script02_2_M001,About what I just said?,ans,fru
Ses03M_script02_2_F001,It's ridiculous.,o,ang
Ses03M_script02_2_M002,It certainly is not.  It's a slightly exaggerated scientific fact.,dag,fru
Ses03M_script02_2_F002,"It's PR.  I mean, somebody sold you a good bill about this wonderful event that going to happen on the beach.",o,ang
Ses03M_script02_2_M003,I'm not the only one.  Look at all these people.,dag,fru
Ses03M_script02_2_F003,"Yeah.  Everyone else was sold the same thing.  I mean, look, it keeps us excited, it keeps us coming back for more and you know, keeps us thinking life's going to start any minute now.",o,ang
Ses03M_script02_2_M004,Are we talking about the same thing?,q,fru
Ses03M_script02_2_F004,"Look, I'm sorry but it's still just fish to me.",ans,ang
Ses03M_script02_2_M005,I thought you wanted to see it.,o,fru
Ses03M_script02_2_F005,It's just...,b,xxx
Ses03M_script02_2_F006,"Look, we just have different ideas of what this night is supposed to be like.",o,xxx
Ses03M_script02_2_M006,"There's nothing to it.  The Grunions arrive, they do their little fish business, you know?  We go oh, ahh, look at the fish and they go home and we go home.",s,fru
Ses03M_script02_2_F007,"For heavens sake, grow up.  We're not going to see the Grunions.",o,fru
Ses03M_script02_2_M007,Why not?,q,fru
Ses03M_script02_2_F008,"We never do, do we?  Have we ever?",q,fru
Ses03M_script02_2_M008,"Oh my gosh.  We missed them twice, that's hardly ever.",ans,fru
Ses03M_script02_2_F009,Okay.  Twice is as many times as we've tried and that's ever.,s,ang
Ses03M_script02_2_M009,"Carla, can I ask you something?",q,fru
Ses03M_script02_2_F010,What?,q,xxx
Ses03M_script02_2_M010,"Don't take this wrong but, are you having your period?",q,fru
Ses03M_script02_2_F011,"Augie, god dammit, don't ask me that.  You always ask me that.  I hate it when you ask me that.  It's insulting.",ans,ang
Ses03M_script02_2_M011,What's bugging you then?,q,fru
Ses03M_script02_2_F012,"Look, it's pointless.  It's...we're not going to see the Grunions I mean, it's like waiting around to see Santa Claus, you know, it's...",ans,fru
Ses03M_script02_2_F013,"Listen, I've waiting my entire life on this beach just standing there waiting for this fish to show up and these fish never show up.",s,ang
Ses03M_script02_2_M012,I thought you wanted to see it.,o,fru
Ses03M_script02_2_F014,"God, you don't understand anything.",s,fru
Ses03M_script02_2_M013,"No, of course not.",dag,fru
Ses03M_script02_2_F015,"I do.  I always do.  I keep thinking, this time will be the time and it never is.",o,fru
Ses03M_script02_2_M014,"Well, we're going to see it.",o,neu
Ses03M_script02_2_F016,"No we won't.  I mean, God, this isn't about the fish Augie.",dag,ang
Ses03M_script02_2_M015,"What...I've been trying to, I've been trying to figure out the point where we went wrong and I can't seem to pinpoint that moment.",s,fru
Ses03M_script02_2_M016,"You were fine during the phone call with Marge, dinner was okay, doing the dishes was no problem.",s,xxx
Ses03M_script02_2_F017,"Look, do you remember the first time we came here?",q,fru
Ses03M_script02_2_F018,We thought I was pregnant.,s,sad
Ses03M_script02_2_F019,We brought a bottle of champagne and we took off our shoes and danced barefoot in the sand...,s,xxx
Ses03M_script02_2_F020,Under the moon and you whispered so softly into my ear so I could feel your words.,s,xxx
Ses03M_script02_2_F021,"And I thought, this is it.  This is how happy I'm supposed to be.",s,xxx
Ses03M_script02_2_M019,Wait a minute.  I've got it.,c,neu
Ses03M_script02_2_F022,What?  Dancing barefoot in the sand?  Drinking out of a bottle of champagne?,q,xxx
Ses03M_script02_2_M020,It was in the car right?  Driving past the Knickerbocker Liquor Locker...,q,neu
Ses03M_script02_2_M021,And you said let's get some champagne and I said time's a wasting or something like that.,s,neu
Ses03M_script02_2_M022,You want this to be like the other time right?  That's it right?,q,neu
Ses03M_script02_2_F023,I'd rather not remember something...,ans,sad
Ses03M_script02_2_F024,Rather not hope for something.,s,sad
Ses03M_script02_2_M023,"Okay, right.  I got it.  Sure.  Of course.  Listen, do you want to dance?",q,xxx
Ses03M_script02_2_F025,No.,ans,sad
Ses03M_script02_2_M024,Do you want me to get some champagne?,q,fru
Ses03M_script02_2_F026,No.,ans,fru
Ses03M_script02_2_M025,Take off our shoes?,q,fru
Ses03M_script02_2_F027,No.,ans,fru
Ses03M_script02_2_M026,What?  Do you want me to breathe in your ear?,q,fru
Ses03M_script02_2_F028,No.,ans,fru
Ses03M_script02_2_M027,Do you want to get married again? What? What?  Do you want a divorce? A vacation? What?  A carpet?  A poodle?  A basket of fruit?  What?  A suicide pact?  What the hell do you want Carla?,q,xxx
Ses03M_script02_2_F029,No...No...No...,ans,fru
Ses03M_script02_2_F030,No...,s,fru
Ses03M_script02_2_F031,I want things to turn out the way that they're supposed to be.,o,ang
Ses03M_script02_2_M028,Welcome to the human race.,s,ang
Ses03M_script02_2_M029,Do you think that this is what I had in mind?  That four years down the line that we'd get married and come to the beach and argue with each other over fish?  No.,q,ang
Ses03M_script02_2_M030,I was just like you.  I thought it was going to be all peaches and roses and everything great and the sand in our toes and the wind in our hair and the fish will always come and the bills will pay themselves and we'd have three big fat rosy kids...,o,ang
Ses03M_script02_2_M031,...and you know?  Baby the jokes on us.  Because you know what you get?  Do you know what you get Carla?  You get this.,s,ang
Ses03M_script02_2_F032,"This what...what's this?  This isn't anything. Alright.  Sure.  Standing on the beach, fighting and waiting.",o,fru
Ses03M_script02_2_M032,Yes it is.,ag,ang
Ses03M_script02_2_M033,Right.,ag,ang
Ses03M_script02_2_F033,Cause everything isn't anything like I thought it would be.,o,ang
Ses03M_script02_2_M034,No.  I know.  Me neither.,ag,xxx
Ses03M_script02_2_F034,This is just this.  You know?  I mean it's a lot and everything but it isn't somewhere else.  Do you know what I'm trying to say?,q,sad
Ses03M_script02_2_M035,I'm trying to do the best I can.,ans,fru
Ses03M_script02_2_F035,I know you are Augie.  I know you wanted this evening to be nice.,ag,sad
Ses03M_script02_2_F036,I can't help thinking about being somewhere else.,o,sad
Ses03M_script02_2_M036,Maybe if you were with someone else too.,o,sad
Ses03M_script02_2_F037,I didn't say that.,dag,sad
Ses03M_script02_2_M037,I know.  But I know I don't make you happy.,ag,sad
Ses03M_script02_2_F038,"Augie, whatever I'm doing I'd rather be doing with you.",o,sad
Ses03M_script02_2_M038,Yeah?,q,xxx
Ses03M_script02_2_F039,Yeah.  Don't you know that?,ans,xxx
Ses03M_script02_2_F040,If anybody wants to be with anybody else it's probably you.  Probably somebody who enjoys herself a little more and is not so hard.,o,sad
Ses03M_script02_2_M039,"Actually, now that you mention it, no I don't.",dag,xxx
Ses03M_script02_2_F041,"Well, I guess this is the wrong spot for the right people.",o,sad
Ses03M_script02_2_M040,It seemed like a good spot to me.,o,xxx
Ses03M_script02_2_M041,I mean look at the view of the moon we got from here.,s,hap
Ses03M_script02_2_F042,Yeah.  I noticed that.  It's real pretty on the water.,o,hap
Ses03M_script02_2_F043,Big old white moon.,o,xxx
Ses03M_script02_2_M042,"Hey, look what we got here.",s,hap
Ses03M_script02_2_F044,Oh you brought refreshments.,s,hap
Ses03M_script02_2_M043,It's not champagne.,s,xxx
Ses03M_script02_2_F045,Well at least we won't need glasses.,s,xxx
Ses03M_script02_2_M044,Are you still cold?  Do you want to go home?,q,xxx
Ses03M_script02_2_F046,No I'm beginning to think you might be right.,ans,hap
Ses03M_script02_2_F047,I think this may be the place for us after all.,o,hap
Ses03M_script02_2_F048,I am sorry Augie.,ap,hap
Ses03M_script02_2_M045,Shh.  If we're very quiet the fish might come.,o,hap
Ses03M_script02_2_F049,Or not.,o,hap
Ses03M_script02_2_M046,Or not.,ag,hap
Ses03M_script03_1_M000,Good God.,s,xxx
Ses03M_script03_1_F000,Do you think it's them?,q,xxx
Ses03M_script03_1_M001,I wonder.,ans,xxx
Ses03M_script03_1_F001,And nobody knows we're here except for Freda and she wouldn't ring up.,s,xxx
Ses03M_script03_1_M002,Well it must be them then.,s,xxx
Ses03M_script03_1_F002,What are you going to do?,q,xxx
Ses03M_script03_1_M003,We're fine right?  Aren't we?  Whatever happens darling.,s,xxx
Ses03M_script03_1_F003,Now and always sweet.,ag,exc
Ses03M_script03_1_M004,I don't care then.,s,exc
Ses03M_script03_1_F004,"I mean, it was, it's bound to come out sooner or later.",s,exc
Ses03M_script03_1_M005,Hello?  Hello?  What?,s,xxx
Ses03M_script03_1_F005,That sent shivers up my spine.,s,exc
Ses03M_script03_1_M006,"No, wrong number.",s,exc
Ses03M_script03_1_M007,What are we to do if they suddenly walk in on us?,q,xxx
Ses03M_script03_1_F006,Behave exquisitely.,ans,exc
Ses03M_script03_1_M008,With the most perfect poise?,q,xxx
Ses03M_script03_1_F007,Certainly.  And I shall probably do a court courtesy.,ans,xxx
Ses03M_script03_1_M009,um- Things that should matter dreadfully don't seem to matter at all when one's happy do they?,q,xxx
Ses03M_script03_1_F008,What is so horrible is that one cannot stay happy.,ans,xxx
Ses03M_script03_1_M010,"Oh, darling.  Don't say that.",c,xxx
Ses03M_script03_1_F009,"It's true.  I mean, the whole business it's a very poor joke.",o,xxx
Ses03M_script03_1_M011,"You mean that, that sacred and beautiful thing love?",q,xxx
Ses03M_script03_1_F010,Yes.  I mean just that.,ans,xxx
Ses03M_script03_1_M012,What does that all mean?  That's what I asked myself on my quest for ultimate truth.  What does it all mean?,q,xxx
Ses03M_script03_1_F011,Don't laugh at me.  I'm serious.,c,xxx
Ses03M_script03_1_M013,"[LAUGHTER] Oh, darling.  You mustn't be serious, that's just what they want.",o,xxx
Ses03M_script03_1_F012,Who's they?,q,xxx
Ses03M_script03_1_M014,All the futile moralists who try to make life unbearable.  Laugh at them.  Be flippant.,ans,xxx
Ses03M_script03_1_M015,Laugh at all their sacred shibboleths.  Flippancy brings the acid in their damn sweetness and light.,o,xxx
Ses03M_script03_1_F013,So if I'm to laugh at everything then I must laugh at us too.,o,xxx
Ses03M_script03_1_M016,"Oh, certainly, you must.  We're figures of fun alright.",ag,xxx
Ses03M_script03_1_F014,How long will it last?  This ludicrous overbearing love of ours?,q,xxx
Ses03M_script03_1_M017,Who knows?,ans,xxx
Ses03M_script03_1_F015,Shall we always want to bicker and fight?,q,xxx
Ses03M_script03_1_M018,No.  That fire will fade along with our passion.,ans,xxx
Ses03M_script03_1_F016,"Well, dear, shall we want that?",q,xxx
Ses03M_script03_1_M019,"Well, it depends on how well we've played.",ans,xxx
Ses03M_script03_1_F017,"What happens if one of us dies?  I mean, does the other one still laugh?",q,xxx
Ses03M_script03_1_M020,"Of course, yes, yes, with all his might.",ans,xxx
Ses03M_script03_1_F018,That's serious enough.,o,sad
Ses03M_script03_1_M021,"No.  No it isn't.  That's very laughable, a cunning little mystery all done with mirrors.",dag,xxx
Ses03M_script03_1_F019,Darling I believe you're talking nonsense.,o,xxx
Ses03M_script03_1_M022,"Oh, and who isn't talking nonsense?",o,xxx
Ses03M_script03_1_M023,Let's be superficial and pity the poor philosophers hmmm?  Let's blow trumpets and squeakers and party as much as we can like quite idiotic school children.,o,xxx
Ses03M_script03_1_M024,Let's savor the delight of the moment.  Come kiss me darling before worms pop in and out of your eye sockets.,o,xxx
Ses03M_script03_1_F020,"Elliot, worms don't pop.",s,xxx
Ses03M_script03_1_M025,"I don't care what you do, you see?  As long, no I don't care what you do, see?",o,xxx
Ses03M_script03_1_M026,You can put green paint all over your body and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word as long as you love me best.,o,xxx
Ses03M_script03_1_F021,Thank you dear.  The same applies to you...,o,xxx
Ses03M_script03_1_F022,...only if you ever so much as look at another woman I'll kill you.,o,xxx
Ses03M_script03_1_M027,Remember that awful scene we had in Venice?,q,xxx
Ses03M_script03_1_F023,Which particular one?,q,xxx
Ses03M_script03_1_M028,The one when you bought a little painted wooden snake in the Piazza and put it in my bed.,ans,xxx
Ses03M_script03_1_F024,"Charles, that was his name, Charles.  Oh, God he was so wiggled so beautifully.",s,xxx
Ses03M_script03_1_M029,Horrible little thing.,o,xxx
Ses03M_script03_1_F025,Yeah.  I know you did.  You threw it out the window and into the Grand Canal.  I don't think I'll ever forgive you for that.,ag,xxx
Ses03M_script03_1_M030,I hated it.,o,xxx
Ses03M_script03_1_M031,How long did that rile last?,q,xxx
Ses03M_script03_1_F026,It went on intermittently for days.,ans,xxx
Ses03M_script03_1_M032,"Oh, the worst one was in Cannes when you-",s,xxx
Ses03M_script03_1_F027,I burnt a hole in my comb too and all the towels in the bathroom.,s,xxx
Ses03M_script03_1_M033,you're curling iron burnt a hole in my dressing gown.,s,xxx
Ses03M_script03_1_M034,That was a rouser wasn't it?,q,xxx
Ses03M_script03_1_F028,[LAUGHTER] Yeah.  That was the first time you ever hit me.,ans,xxx
Ses03M_script03_1_M035,I didn't hit you very hard.,o,neu
Ses03M_script03_1_F029,"The manager came in and saw us rolling on the floor, scratching and biting like panthers.",s,xxx
Ses03M_script03_1_M036,I will never forget his face. Ooh-rah [LAUGHTER].,s,xxx
Ses03M_script03_1_F030,"How ridiculous.  How utterly, utterly ridiculous.",o,xxx
Ses03M_script03_1_M037,We were very much younger then.,s,xxx
Ses03M_script03_1_F031,And much sillier too.,o,xxx
Ses03M_script03_1_M038,The real cause of that rile was Peter Burden.,s,xxx
Ses03M_script03_2_M000,Yes.  The real cause of that rile was Peter Burden.,s,neu
Ses03M_script03_2_F000,"Oh, come on, you knew there was nothing in that.",dag,neu
Ses03M_script03_2_M001,I knew nothing of the sort.  You took presents from him.,s,xxx
Ses03M_script03_2_F001,Presents?  A trivial little broach.,s,ang
Ses03M_script03_2_M002,Mmm Hmm.  I remember it well.  Bristling with diamonds in the worst possible taste.,s,xxx
Ses03M_script03_2_F002,Not at all.  It was very pretty.  I still have it and I wear it often.,dag,xxx
Ses03M_script03_2_M003,You went out of your way to torture me over Peter Burden.,s,ang
Ses03M_script03_2_F003,No I didn't.  You made up the whole thing in your jealous imagination.,dag,neu
Ses03M_script03_2_M004,You must admit he was in love with you.,c,ang
Ses03M_script03_2_F004,Just a little perhaps but nothing serious.,ag,neu
Ses03M_script03_2_M005,You let him kiss you. You said so.  What of it?,q,ang
Ses03M_script03_2_F005,Well what of it?,b,xxx
Ses03M_script03_2_F006,"Well it didn't harm him, in fact, it pleasured him a lot and it didn't hurt me.",s,neu
Ses03M_script03_2_M006,And what about me?,q,ang
Ses03M_script03_2_F007,"Well, if you hadn't been so suspicious and nosey you would've never known anything.",ans,xxx
Ses03M_script03_2_M007,"Oh, that's a nice point of view I must say.",o,ang
Ses03M_script03_2_F008,"Look, I'm bored with this conversation.",o,xxx
Ses03M_script03_2_M008,"Yeah, so am I.  Bored stiff.",ag,ang
Ses03M_script03_2_M009,You want some brandy?,q,neu
Ses03M_script03_2_F009,No thanks.,ans,xxx
Ses03M_script03_2_M010,I'll have a little I think.,s,neu
Ses03M_script03_2_F010,I don't know why you want it.  You've already had two glasses.,s,ang
Ses03M_script03_2_M011,No particular reason.  Anyhow they were very small ones.,s,ang
Ses03M_script03_2_F011,I don't see what you have to go on and on with this kind of thing.,o,ang
Ses03M_script03_2_M012,Oh my...just because I just...okay...,b,ang
Ses03M_script03_2_M013,...having three small minute liquor glasses in the evening is hardly going on and on and on.,o,xxx
Ses03M_script03_2_F012,It's become a habit with you.,o,neu
Ses03M_script03_2_M014,You needn't be so grand just because you don't happen to want any yourself at the moment.,o,ang
Ses03M_script03_2_F013,Don't be so stupid.,o,xxx
Ses03M_script03_2_M015,Really Amanda.,dag,fru
Ses03M_script03_2_F014,What?,q,ang
Ses03M_script03_2_M016,Nothing.,ans,fru
Ses03M_script03_2_F015,[BREATHING],oth,xxx
Ses03M_script03_2_M017,Going out somewhere dear?,q,fru
Ses03M_script03_2_F016,"No, just making myself beautiful for you.",ans,neu
Ses03M_script03_2_M018,That reply has broken my heart.,s,xxx
Ses03M_script03_2_F017,That's the woman's job to lure the man.  Watch me a moment won't you?,o,neu
Ses03M_script03_2_M019,Actually that's perfectly true.,ag,neu
Ses03M_script03_2_F018,No it isn't.,dag,xxx
Ses03M_script03_2_M020,Yes it is.,dag,neu
Ses03M_script03_2_F019,"Oh, be quiet.",c,xxx
Ses03M_script03_2_F020,I think you should have some more brandy...,o,xxx
Ses03M_script03_2_M021,I think that,ag,neu
Ses03M_script03_2_F021,...cause really,s,xxx
Ses03M_script03_2_F022,it doesn't seem to be working on you.,o,xxx
Ses03M_script03_2_M022,"perhaps maybe you should've had more brandy, it might've made you a little less disagreeable.",o,xxx
Ses03M_script03_2_F023,Well it really hasn't worked wonders with you.,o,xxx
Ses03M_script03_2_M023,"Hmm, snap, snap, snap like a little adder.",o,xxx
Ses03M_script03_2_F024,"Adders don't snap, they sting.",dag,ang
Ses03M_script03_2_M024,Yes they do.  They have a bag of venom behind their fangs and they snap.,dag,xxx
Ses03M_script03_2_F025,They sting.,dag,ang
Ses03M_script03_2_M025,They snap.,dag,fru
Ses03M_script03_2_F026,I don't care.  I don't care.  Do you understand?  I don't care if they roll around and bark like hoops.,o,xxx
Ses03M_script03_2_M026,Did you see much of Peter Burden after our divorce?,q,xxx
Ses03M_script03_2_F027,"Yes, I did.  Quite a lot.",ans,xxx
Ses03M_script03_2_M027,I suppose you let him kiss you a great deal more then?,o,xxx
Ses03M_script03_2_F028,Mind your business.,c,ang
Ses03M_script03_2_M028,"Mmm, you must've had a riotous time.  No restraint at all, very enjoyable.  You never had much anyhow.",o,xxx
Ses03M_script03_2_F029,You're quite insufferable.  I expect it's because you're drunk.,o,ang
Ses03M_script03_2_M029,I'm not in the least bit drunk.,dag,ang
Ses03M_script03_2_F030,You've always had a weak head.,o,ang
Ses03M_script03_2_M030,"Okay, like I mentioned before I had three very small, minute liquor glasses of brandy.  That's not even enough to get a child of two drunk.",o,ang
Ses03M_script03_2_F031,"On the contrary, a child of two can get violently drunk off just one glass of brandy.",o,ang
Ses03M_script03_2_M031,"Oh, what an interesting topic.  What about a child of four and a child of six?  A child of nine?",q,ang
Ses03M_script03_2_F032,Shut up.,c,ang
Ses03M_script03_2_M032,We might be able to bring up a splendid little debate about this intemperate tots.,o,ang
Ses03M_script03_2_F033,"Not very funny dear.  In fact, maybe you better have some more brandy.",o,ang
Ses03M_script03_2_M033,"Oh, thanks.  I think I will.",ag,ang
Ses03M_script03_2_M034,You better turn that off.,o,ang
Ses03M_script03_2_F034,Why?,q,xxx
Ses03M_script03_2_M035,Because people upstairs will get annoyed.,ans,xxx
Ses03M_script03_2_F035,There aren't any people upstairs.  This is a photographer's studio.,s,xxx
Ses03M_script03_2_M036,Well there are people downstairs I suppose.,q,xxx
Ses03M_script03_2_F036,They are away in Tunis.,ans,neu
Ses03M_script03_2_M037,"Oh, this is no time to be in here for Tunis.",o,xxx
Ses03M_script03_2_F037,"Turn it on again, please.",c,fru
Ses03M_script03_2_M038,No I'll do no such thing.,dag,ang
Ses03M_script03_2_F038,Very well.  If you insist on being a boorish and idiotic.,dag,ang
Ses03M_script03_2_M039,"Come on, turn it off.  It's driving me mad.",c,ang
Ses03M_script03_2_F039,You are far too temperamental.  Try to control yourself.,o,ang
Ses03M_script03_2_M040,Turn it--Turn it off.,c,ang
Ses03M_script03_2_F040,Go away.  Go away.  I hate you.,c,ang
Ses03M_script03_2_M041,Very amusing indeed.,dag,ang
Ses03M_script03_2_F041,"I hate you.  Listen I'm sick and tired of listening to you, you sadistic bully.",o,ang
